"","GENEID","TXCHROM"
"5377","YOL139C","chrXV"
"5378","YOL140W","chrXV"
"5379","YOL141W","chrXV"
"5380","YOL142W","chrXV"
"5381","YOL143C","chrXV"
"5382","YOL144W","chrXV"
"5383","YOL145C","chrXV"
"5384","YOL146W","chrXV"
"5385","YOL147C","chrXV"
"5386","YOL148C","chrXV"
"5387","YOL149W","chrXV"
"5388","YOL150C","chrXV"
"5389","YOL151W","chrXV"
"5390","YOL152W","chrXV"
"5391","YOL153C","chrXV"
"5392","YOL154W","chrXV"
"5393","YOL155C","chrXV"
"5394","YOL155W-A","chrXV"
"5395","YOL156W","chrXV"
"5396","YOL157C","chrXV"
"5397","YOL158C","chrXV"
"5398","YOL159C","chrXV"
"5399","YOL159C-A","chrXV"
"5400","YOL160W","chrXV"
"5401","YOL161C","chrXV"
"5402","YOL162W","chrXV"
"5403","YOL163W","chrXV"
"5404","YOL164W","chrXV"
"5405","YOL164W-A","chrXV"
"5406","YOL165C","chrXV"
"5407","YOL166C","chrXV"
"5408","YOR001W","chrXV"
"5409","YOR002W","chrXV"
"5410","YOR003W","chrXV"
"5411","YOR004W","chrXV"
"5412","YOR005C","chrXV"
"5413","YOR006C","chrXV"
"5414","YOR007C","chrXV"
"5415","YOR008C","chrXV"
"5416","YOR008C-A","chrXV"
"5417","YOR008W-B","chrXV"
"5418","YOR009W","chrXV"
"5419","YOR010C","chrXV"
"5420","YOR011W","chrXV"
"5421","YOR011W-A","chrXV"
"5423","YOR013W","chrXV"
"5424","YOR014W","chrXV"
"5425","YOR015W","chrXV"
"5426","YOR016C","chrXV"
"5427","YOR017W","chrXV"
"5428","YOR018W","chrXV"
"5429","YOR019W","chrXV"
"5430","YOR020C","chrXV"
"5431","YOR020W-A","chrXV"
"5432","YOR021C","chrXV"
"5433","YOR022C","chrXV"
"5434","YOR023C","chrXV"
"5435","YOR024W","chrXV"
"5436","YOR025W","chrXV"
"5437","YOR026W","chrXV"
"5438","YOR027W","chrXV"
"5439","YOR028C","chrXV"
"5440","YOR029W","chrXV"
"5441","YOR030W","chrXV"
"5442","YOR031W","chrXV"
"5443","YOR032C","chrXV"
"5444","YOR032W-A","chrXV"
"5445","YOR033C","chrXV"
"5446","YOR034C","chrXV"
"5447","YOR034C-A","chrXV"
"5448","YOR035C","chrXV"
"5449","YOR036W","chrXV"
"5450","YOR037W","chrXV"
"5451","YOR038C","chrXV"
"5452","YOR039W","chrXV"
"5453","YOR040W","chrXV"
"5454","YOR041C","chrXV"
"5455","YOR042W","chrXV"
"5456","YOR043W","chrXV"
"5457","YOR044W","chrXV"
"5458","YOR045W","chrXV"
"5459","YOR046C","chrXV"
"5460","YOR047C","chrXV"
"5461","YOR048C","chrXV"
"5462","YOR049C","chrXV"
"5463","YOR050C","chrXV"
"5464","YOR051C","chrXV"
"5465","YOR052C","chrXV"
"5466","YOR053W","chrXV"
"5467","YOR054C","chrXV"
"5468","YOR055W","chrXV"
"5469","YOR056C","chrXV"
"5470","YOR057W","chrXV"
"5471","YOR058C","chrXV"
"5472","YOR059C","chrXV"
"5473","YOR060C","chrXV"
"5474","YOR061W","chrXV"
"5475","YOR062C","chrXV"
"5476","YOR063W","chrXV"
"5477","YOR064C","chrXV"
"5478","YOR065W","chrXV"
"5479","YOR066W","chrXV"
"5480","YOR067C","chrXV"
"5481","YOR069W","chrXV"
"5482","YOR070C","chrXV"
"5483","YOR071C","chrXV"
"5484","YOR072W","chrXV"
"5486","YOR073W","chrXV"
"5487","YOR073W-A","chrXV"
"5488","YOR074C","chrXV"
"5489","YOR075W","chrXV"
"5490","YOR076C","chrXV"
"5491","YOR077W","chrXV"
"5492","YOR078W","chrXV"
"5493","YOR079C","chrXV"
"5494","YOR080W","chrXV"
"5495","YOR081C","chrXV"
"5496","YOR082C","chrXV"
"5497","YOR083W","chrXV"
"5498","YOR084W","chrXV"
"5499","YOR085W","chrXV"
"5500","YOR086C","chrXV"
"5501","YOR087W","chrXV"
"5502","YOR089C","chrXV"
"5503","YOR090C","chrXV"
"5504","YOR091W","chrXV"
"5505","YOR092W","chrXV"
"5506","YOR093C","chrXV"
"5507","YOR094W","chrXV"
"5508","YOR095C","chrXV"
"5509","YOR096W","chrXV"
"5510","YOR097C","chrXV"
"5511","YOR098C","chrXV"
"5512","YOR099W","chrXV"
"5513","YOR100C","chrXV"
"5514","YOR101W","chrXV"
"5515","YOR102W","chrXV"
"5516","YOR103C","chrXV"
"5517","YOR104W","chrXV"
"5519","YOR106W","chrXV"
"5520","YOR107W","chrXV"
"5521","YOR108W","chrXV"
"5522","YOR109W","chrXV"
"5523","YOR110W","chrXV"
"5524","YOR111W","chrXV"
"5525","YOR112W","chrXV"
"5526","YOR113W","chrXV"
"5527","YOR114W","chrXV"
"5528","YOR115C","chrXV"
"5529","YOR116C","chrXV"
"5530","YOR117W","chrXV"
"5531","YOR118W","chrXV"
"5532","YOR119C","chrXV"
"5533","YOR120W","chrXV"
"5534","YOR121C","chrXV"
"5535","YOR122C","chrXV"
"5536","YOR123C","chrXV"
"5537","YOR124C","chrXV"
"5538","YOR125C","chrXV"
"5539","YOR126C","chrXV"
"5540","YOR127W","chrXV"
"5541","YOR128C","chrXV"
"5542","YOR129C","chrXV"
"5543","YOR130C","chrXV"
"5544","YOR131C","chrXV"
"5545","YOR132W","chrXV"
"5546","YOR133W","chrXV"
"5547","YOR134W","chrXV"
"5548","YOR135C","chrXV"
"5549","YOR136W","chrXV"
"5550","YOR137C","chrXV"
"5551","YOR138C","chrXV"
"5552","YOR139C","chrXV"
"5553","YOR140W","chrXV"
"5554","YOR141C","chrXV"
"5555","YOR142W","chrXV"
"5556","YOR143C","chrXV"
"5557","YOR144C","chrXV"
"5558","YOR145C","chrXV"
"5559","YOR147W","chrXV"
"5560","YOR148C","chrXV"
"5561","YOR149C","chrXV"
"5562","YOR150W","chrXV"
"5563","YOR151C","chrXV"
"5564","YOR152C","chrXV"
"5565","YOR153W","chrXV"
"5566","YOR154W","chrXV"
"5567","YOR155C","chrXV"
"5568","YOR156C","chrXV"
"5569","YOR157C","chrXV"
"5570","YOR158W","chrXV"
"5571","YOR159C","chrXV"
"5572","YOR160W","chrXV"
"5573","YOR161C","chrXV"
"5574","YOR161C-C","chrXV"
"5575","YOR162C","chrXV"
"5576","YOR163W","chrXV"
"5577","YOR164C","chrXV"
"5578","YOR165W","chrXV"
"5579","YOR166C","chrXV"
"5580","YOR167C","chrXV"
"5581","YOR168W","chrXV"
"5582","YOR169C","chrXV"
"5583","YOR170W","chrXV"
"5584","YOR171C","chrXV"
"5585","YOR172W","chrXV"
"5586","YOR173W","chrXV"
"5587","YOR174W","chrXV"
"5588","YOR175C","chrXV"
"5589","YOR176W","chrXV"
"5590","YOR177C","chrXV"
"5591","YOR178C","chrXV"
"5592","YOR179C","chrXV"
"5593","YOR180C","chrXV"
"5594","YOR181W","chrXV"
"5595","YOR182C","chrXV"
"5596","YOR183W","chrXV"
"5597","YOR184W","chrXV"
"5598","YOR185C","chrXV"
"5599","YOR186W","chrXV"
"5600","YOR187W","chrXV"
"5601","YOR188W","chrXV"
"5602","YOR189W","chrXV"
"5603","YOR190W","chrXV"
"5604","YOR191W","chrXV"
"5605","YOR192C","chrXV"
"5606","YOR192C-B","chrXV"
"5607","YOR192C-C","chrXV"
"5608","YOR193W","chrXV"
"5609","YOR194C","chrXV"
"5610","YOR195W","chrXV"
"5611","YOR196C","chrXV"
"5612","YOR197W","chrXV"
"5613","YOR198C","chrXV"
"5615","YOR201C","chrXV"
"5618","YOR204W","chrXV"
"5619","YOR205C","chrXV"
"5620","YOR206W","chrXV"
"5621","YOR207C","chrXV"
"5622","YOR208W","chrXV"
"5623","YOR209C","chrXV"
"5624","YOR210W","chrXV"
"5625","YOR211C","chrXV"
"5626","YOR212W","chrXV"
"5627","YOR213C","chrXV"
"5628","YOR214C","chrXV"
"5629","YOR215C","chrXV"
"5630","YOR216C","chrXV"
"5631","YOR217W","chrXV"
"5632","YOR218C","chrXV"
"5633","YOR219C","chrXV"
"5634","YOR220W","chrXV"
"5635","YOR221C","chrXV"
"5636","YOR222W","chrXV"
"5637","YOR223W","chrXV"
"5638","YOR224C","chrXV"
"5639","YOR225W","chrXV"
"5640","YOR226C","chrXV"
"5641","YOR227W","chrXV"
"5642","YOR228C","chrXV"
"5643","YOR229W","chrXV"
"5644","YOR230W","chrXV"
"5645","YOR231W","chrXV"
"5646","YOR232W","chrXV"
"5647","YOR233W","chrXV"
"5648","YOR234C","chrXV"
"5649","YOR235W","chrXV"
"5650","YOR236W","chrXV"
"5651","YOR237W","chrXV"
"5652","YOR238W","chrXV"
"5653","YOR239W","chrXV"
"5654","YOR241W","chrXV"
"5655","YOR242C","chrXV"
"5656","YOR243C","chrXV"
"5657","YOR244W","chrXV"
"5658","YOR245C","chrXV"
"5659","YOR246C","chrXV"
"5660","YOR247W","chrXV"
"5662","YOR249C","chrXV"
"5663","YOR250C","chrXV"
"5664","YOR251C","chrXV"
"5665","YOR252W","chrXV"
"5666","YOR253W","chrXV"
"5667","YOR254C","chrXV"
"5668","YOR255W","chrXV"
"5669","YOR256C","chrXV"
"5670","YOR257W","chrXV"
"5671","YOR258W","chrXV"
"5672","YOR259C","chrXV"
"5673","YOR260W","chrXV"
"5674","YOR261C","chrXV"
"5675","YOR262W","chrXV"
"5676","YOR263C","chrXV"
"5677","YOR264W","chrXV"
"5678","YOR265W","chrXV"
"5679","YOR266W","chrXV"
"5680","YOR267C","chrXV"
"5681","YOR268C","chrXV"
"5682","YOR269W","chrXV"
"5683","YOR270C","chrXV"
"5684","YOR271C","chrXV"
"5685","YOR272W","chrXV"
"5686","YOR273C","chrXV"
"5687","YOR274W","chrXV"
"5688","YOR275C","chrXV"
"5689","YOR276W","chrXV"
"5690","YOR277C","chrXV"
"5691","YOR278W","chrXV"
"5692","YOR279C","chrXV"
"5693","YOR280C","chrXV"
"5694","YOR281C","chrXV"
"5695","YOR283W","chrXV"
"5696","YOR284W","chrXV"
"5697","YOR285W","chrXV"
"5698","YOR286W","chrXV"
"5699","YOR287C","chrXV"
"5700","YOR288C","chrXV"
"5701","YOR289W","chrXV"
"5702","YOR290C","chrXV"
"5703","YOR291W","chrXV"
"5704","YOR292C","chrXV"
"5705","YOR293C-A","chrXV"
"5706","YOR293W","chrXV"
"5707","YOR294W","chrXV"
"5708","YOR295W","chrXV"
"5709","YOR296W","chrXV"
"5710","YOR297C","chrXV"
"5711","YOR298C-A","chrXV"
"5712","YOR298W","chrXV"
"5713","YOR299W","chrXV"
"5715","YOR301W","chrXV"
"5716","YOR302W","chrXV"
"5717","YOR303W","chrXV"
"5718","YOR304C-A","chrXV"
"5719","YOR304W","chrXV"
"5720","YOR305W","chrXV"
"5721","YOR306C","chrXV"
"5722","YOR307C","chrXV"
"5723","YOR308C","chrXV"
"5725","YOR310C","chrXV"
"5726","YOR311C","chrXV"
"5727","YOR312C","chrXV"
"5728","YOR313C","chrXV"
"5729","YOR314W","chrXV"
"5730","YOR314W-A","chrXV"
"5731","YOR315W","chrXV"
"5732","YOR316C","chrXV"
"5733","YOR316C-A","chrXV"
"5734","YOR317W","chrXV"
"5735","YOR318C","chrXV"
"5736","YOR319W","chrXV"
"5737","YOR320C","chrXV"
"5738","YOR321W","chrXV"
"5739","YOR322C","chrXV"
"5740","YOR323C","chrXV"
"5741","YOR324C","chrXV"
"5742","YOR326W","chrXV"
"5743","YOR327C","chrXV"
"5744","YOR328W","chrXV"
"5745","YOR329C","chrXV"
"5746","YOR329W-A","chrXV"
"5747","YOR330C","chrXV"
"5748","YOR332W","chrXV"
"5749","YOR334W","chrXV"
"5750","YOR335C","chrXV"
"5751","YOR336W","chrXV"
"5752","YOR337W","chrXV"
"5753","YOR338W","chrXV"
"5754","YOR339C","chrXV"
"5755","YOR340C","chrXV"
"5756","YOR341W","chrXV"
"5757","YOR342C","chrXV"
"5758","YOR343C","chrXV"
"5759","YOR343W-B","chrXV"
"5760","YOR344C","chrXV"
"5761","YOR346W","chrXV"
"5762","YOR347C","chrXV"
"5763","YOR348C","chrXV"
"5764","YOR349W","chrXV"
"5765","YOR350C","chrXV"
"5766","YOR351C","chrXV"
"5767","YOR352W","chrXV"
"5768","YOR353C","chrXV"
"5769","YOR354C","chrXV"
"5770","YOR355W","chrXV"
"5771","YOR356W","chrXV"
"5772","YOR357C","chrXV"
"5773","YOR358W","chrXV"
"5774","YOR359W","chrXV"
"5775","YOR360C","chrXV"
"5776","YOR361C","chrXV"
"5777","YOR362C","chrXV"
"5778","YOR363C","chrXV"
"5779","YOR364W","chrXV"
"5780","YOR365C","chrXV"
"5781","YOR366W","chrXV"
"5782","YOR367W","chrXV"
"5783","YOR368W","chrXV"
"5784","YOR369C","chrXV"
"5785","YOR370C","chrXV"
"5786","YOR371C","chrXV"
"5787","YOR372C","chrXV"
"5788","YOR373W","chrXV"
"5789","YOR374W","chrXV"
"5790","YOR375C","chrXV"
"5791","YOR376W","chrXV"
"5792","YOR376W-A","chrXV"
"5793","YOR377W","chrXV"
"5794","YOR378W","chrXV"
"5795","YOR380W","chrXV"
"5796","YOR381W","chrXV"
"5797","YOR381W-A","chrXV"
"5798","YOR382W","chrXV"
"5799","YOR383C","chrXV"
"5800","YOR384W","chrXV"
"5801","YOR385W","chrXV"
"5802","YOR386W","chrXV"
"5803","YOR387C","chrXV"
"5804","YOR388C","chrXV"
"5805","YOR389W","chrXV"
"5806","YOR390W","chrXV"
"5807","YOR391C","chrXV"
"5808","YOR392W","chrXV"
"5809","YPL001W","chrXVI"
"5810","YPL002C","chrXVI"
"5811","YPL003W","chrXVI"
"5812","YPL004C","chrXVI"
"5813","YPL005W","chrXVI"
"5814","YPL006W","chrXVI"
"5815","YPL007C","chrXVI"
"5816","YPL008W","chrXVI"
"5817","YPL009C","chrXVI"
"5818","YPL010W","chrXVI"
"5819","YPL011C","chrXVI"
"5820","YPL012W","chrXVI"
"5821","YPL013C","chrXVI"
"5822","YPL014W","chrXVI"
"5823","YPL015C","chrXVI"
"5824","YPL016W","chrXVI"
"5825","YPL017C","chrXVI"
"5826","YPL018W","chrXVI"
"5827","YPL019C","chrXVI"
"5828","YPL020C","chrXVI"
"5829","YPL021W","chrXVI"
"5830","YPL022W","chrXVI"
"5831","YPL023C","chrXVI"
"5832","YPL024W","chrXVI"
"5833","YPL025C","chrXVI"
"5834","YPL026C","chrXVI"
"5835","YPL027W","chrXVI"
"5836","YPL028W","chrXVI"
"5837","YPL029W","chrXVI"
"5838","YPL030W","chrXVI"
"5839","YPL031C","chrXVI"
"5840","YPL032C","chrXVI"
"5841","YPL033C","chrXVI"
"5842","YPL034W","chrXVI"
"5843","YPL035C","chrXVI"
"5844","YPL036W","chrXVI"
"5845","YPL037C","chrXVI"
"5846","YPL038W","chrXVI"
"5847","YPL038W-A","chrXVI"
"5848","YPL039W","chrXVI"
"5849","YPL040C","chrXVI"
"5850","YPL041C","chrXVI"
"5851","YPL042C","chrXVI"
"5852","YPL043W","chrXVI"
"5853","YPL045W","chrXVI"
"5854","YPL046C","chrXVI"
"5855","YPL047W","chrXVI"
"5856","YPL048W","chrXVI"
"5857","YPL049C","chrXVI"
"5858","YPL050C","chrXVI"
"5859","YPL051W","chrXVI"
"5860","YPL052W","chrXVI"
"5861","YPL053C","chrXVI"
"5862","YPL054W","chrXVI"
"5863","YPL055C","chrXVI"
"5864","YPL056C","chrXVI"
"5865","YPL057C","chrXVI"
"5866","YPL058C","chrXVI"
"5867","YPL059W","chrXVI"
"5868","YPL060W","chrXVI"
"5869","YPL061W","chrXVI"
"5870","YPL062W","chrXVI"
"5871","YPL063W","chrXVI"
"5872","YPL064C","chrXVI"
"5873","YPL065W","chrXVI"
"5874","YPL066W","chrXVI"
"5875","YPL067C","chrXVI"
"5876","YPL068C","chrXVI"
"5877","YPL069C","chrXVI"
"5878","YPL070W","chrXVI"
"5879","YPL071C","chrXVI"
"5880","YPL072W","chrXVI"
"5881","YPL073C","chrXVI"
"5882","YPL074W","chrXVI"
"5883","YPL075W","chrXVI"
"5884","YPL076W","chrXVI"
"5885","YPL077C","chrXVI"
"5886","YPL078C","chrXVI"
"5887","YPL079W","chrXVI"
"5888","YPL080C","chrXVI"
"5889","YPL081W","chrXVI"
"5890","YPL082C","chrXVI"
"5891","YPL083C","chrXVI"
"5892","YPL084W","chrXVI"
"5893","YPL085W","chrXVI"
"5894","YPL086C","chrXVI"
"5895","YPL087W","chrXVI"
"5896","YPL088W","chrXVI"
"5897","YPL089C","chrXVI"
"5898","YPL090C","chrXVI"
"5899","YPL091W","chrXVI"
"5900","YPL092W","chrXVI"
"5901","YPL093W","chrXVI"
"5902","YPL094C","chrXVI"
"5903","YPL095C","chrXVI"
"5904","YPL096C-A","chrXVI"
"5905","YPL096W","chrXVI"
"5906","YPL097W","chrXVI"
"5907","YPL098C","chrXVI"
"5908","YPL099C","chrXVI"
"5909","YPL100W","chrXVI"
"5910","YPL101W","chrXVI"
"5911","YPL102C","chrXVI"
"5912","YPL103C","chrXVI"
"5913","YPL104W","chrXVI"
"5914","YPL105C","chrXVI"
"5915","YPL106C","chrXVI"
"5916","YPL107W","chrXVI"
"5917","YPL108W","chrXVI"
"5918","YPL109C","chrXVI"
"5919","YPL110C","chrXVI"
"5920","YPL111W","chrXVI"
"5921","YPL112C","chrXVI"
"5922","YPL113C","chrXVI"
"5923","YPL115C","chrXVI"
"5924","YPL116W","chrXVI"
"5925","YPL117C","chrXVI"
"5926","YPL118W","chrXVI"
"5927","YPL119C","chrXVI"
"5928","YPL119C-A","chrXVI"
"5929","YPL120W","chrXVI"
"5930","YPL121C","chrXVI"
"5931","YPL122C","chrXVI"
"5932","YPL123C","chrXVI"
"5933","YPL124W","chrXVI"
"5934","YPL125W","chrXVI"
"5935","YPL126W","chrXVI"
"5936","YPL127C","chrXVI"
"5937","YPL128C","chrXVI"
"5938","YPL129W","chrXVI"
"5939","YPL130W","chrXVI"
"5940","YPL131W","chrXVI"
"5941","YPL132W","chrXVI"
"5942","YPL133C","chrXVI"
"5943","YPL134C","chrXVI"
"5944","YPL135W","chrXVI"
"5945","YPL137C","chrXVI"
"5946","YPL138C","chrXVI"
"5947","YPL139C","chrXVI"
"5948","YPL140C","chrXVI"
"5949","YPL141C","chrXVI"
"5950","YPL142C","chrXVI"
"5951","YPL143W","chrXVI"
"5952","YPL144W","chrXVI"
"5953","YPL145C","chrXVI"
"5954","YPL146C","chrXVI"
"5955","YPL147W","chrXVI"
"5956","YPL148C","chrXVI"
"5957","YPL149W","chrXVI"
"5958","YPL150W","chrXVI"
"5959","YPL151C","chrXVI"
"5960","YPL152W","chrXVI"
"5961","YPL152W-A","chrXVI"
"5962","YPL153C","chrXVI"
"5963","YPL154C","chrXVI"
"5964","YPL155C","chrXVI"
"5965","YPL156C","chrXVI"
"5966","YPL157W","chrXVI"
"5967","YPL158C","chrXVI"
"5968","YPL159C","chrXVI"
"5969","YPL160W","chrXVI"
"5970","YPL161C","chrXVI"
"5971","YPL162C","chrXVI"
"5972","YPL163C","chrXVI"
"5973","YPL164C","chrXVI"
"5974","YPL165C","chrXVI"
"5975","YPL166W","chrXVI"
"5976","YPL167C","chrXVI"
"5977","YPL168W","chrXVI"
"5978","YPL169C","chrXVI"
"5979","YPL170W","chrXVI"
"5980","YPL171C","chrXVI"
"5981","YPL172C","chrXVI"
"5982","YPL173W","chrXVI"
"5983","YPL174C","chrXVI"
"5984","YPL175W","chrXVI"
"5985","YPL176C","chrXVI"
"5986","YPL177C","chrXVI"
"5987","YPL178W","chrXVI"
"5988","YPL179W","chrXVI"
"5989","YPL180W","chrXVI"
"5990","YPL181W","chrXVI"
"5991","YPL182C","chrXVI"
"5992","YPL183C","chrXVI"
"5993","YPL183W-A","chrXVI"
"5994","YPL184C","chrXVI"
"5995","YPL185W","chrXVI"
"5996","YPL186C","chrXVI"
"5997","YPL187W","chrXVI"
"5998","YPL188W","chrXVI"
"5999","YPL189C-A","chrXVI"
"6000","YPL189W","chrXVI"
"6001","YPL190C","chrXVI"
"6002","YPL191C","chrXVI"
"6003","YPL192C","chrXVI"
"6004","YPL193W","chrXVI"
"6005","YPL194W","chrXVI"
"6006","YPL195W","chrXVI"
"6007","YPL196W","chrXVI"
"6008","YPL197C","chrXVI"
"6009","YPL198W","chrXVI"
"6010","YPL199C","chrXVI"
"6011","YPL200W","chrXVI"
"6012","YPL201C","chrXVI"
"6013","YPL202C","chrXVI"
"6014","YPL203W","chrXVI"
"6015","YPL204W","chrXVI"
"6016","YPL205C","chrXVI"
"6017","YPL206C","chrXVI"
"6018","YPL207W","chrXVI"
"6019","YPL208W","chrXVI"
"6020","YPL209C","chrXVI"
"6021","YPL210C","chrXVI"
"6022","YPL211W","chrXVI"
"6023","YPL212C","chrXVI"
"6024","YPL213W","chrXVI"
"6025","YPL214C","chrXVI"
"6026","YPL215W","chrXVI"
"6027","YPL216W","chrXVI"
"6028","YPL217C","chrXVI"
"6029","YPL218W","chrXVI"
"6030","YPL219W","chrXVI"
"6031","YPL220W","chrXVI"
"6032","YPL221W","chrXVI"
"6033","YPL222W","chrXVI"
"6034","YPL223C","chrXVI"
"6035","YPL224C","chrXVI"
"6036","YPL225W","chrXVI"
"6037","YPL226W","chrXVI"
"6038","YPL227C","chrXVI"
"6039","YPL228W","chrXVI"
"6040","YPL229W","chrXVI"
"6041","YPL230W","chrXVI"
"6042","YPL231W","chrXVI"
"6043","YPL232W","chrXVI"
"6044","YPL233W","chrXVI"
"6045","YPL234C","chrXVI"
"6046","YPL235W","chrXVI"
"6047","YPL236C","chrXVI"
"6048","YPL237W","chrXVI"
"6049","YPL238C","chrXVI"
"6050","YPL239W","chrXVI"
"6051","YPL240C","chrXVI"
"6052","YPL241C","chrXVI"
"6053","YPL242C","chrXVI"
"6054","YPL243W","chrXVI"
"6055","YPL244C","chrXVI"
"6056","YPL245W","chrXVI"
"6057","YPL246C","chrXVI"
"6058","YPL247C","chrXVI"
"6059","YPL248C","chrXVI"
"6060","YPL249C","chrXVI"
"6061","YPL249C-A","chrXVI"
"6062","YPL250C","chrXVI"
"6063","YPL251W","chrXVI"
"6064","YPL252C","chrXVI"
"6065","YPL253C","chrXVI"
"6066","YPL254W","chrXVI"
"6067","YPL255W","chrXVI"
"6068","YPL256C","chrXVI"
"6069","YPL257W","chrXVI"
"6070","YPL258C","chrXVI"
"6071","YPL259C","chrXVI"
"6072","YPL260W","chrXVI"
"6073","YPL261C","chrXVI"
"6074","YPL262W","chrXVI"
"6075","YPL263C","chrXVI"
"6076","YPL264C","chrXVI"
"6077","YPL265W","chrXVI"
"6078","YPL266W","chrXVI"
"6079","YPL267W","chrXVI"
"6080","YPL268W","chrXVI"
"6081","YPL269W","chrXVI"
"6082","YPL270W","chrXVI"
"6083","YPL271W","chrXVI"
"6084","YPL272C","chrXVI"
"6085","YPL273W","chrXVI"
"6086","YPL274W","chrXVI"
"6087","YPL275W","chrXVI"
"6089","YPL277C","chrXVI"
"6090","YPL278C","chrXVI"
"6091","YPL279C","chrXVI"
"6092","YPL280W","chrXVI"
"6093","YPR001W","chrXVI"
"6094","YPR002C-A","chrXVI"
"6095","YPR002W","chrXVI"
"6096","YPR003C","chrXVI"
"6097","YPR004C","chrXVI"
"6098","YPR005C","chrXVI"
"6099","YPR006C","chrXVI"
"6100","YPR007C","chrXVI"
"6101","YPR008W","chrXVI"
"6102","YPR009W","chrXVI"
"6103","YPR010C","chrXVI"
"6104","YPR010C-A","chrXVI"
"6105","YPR011C","chrXVI"
"6106","YPR012W","chrXVI"
"6107","YPR013C","chrXVI"
"6108","YPR014C","chrXVI"
"6109","YPR015C","chrXVI"
"6110","YPR016C","chrXVI"
"6111","YPR016W-A","chrXVI"
"6112","YPR017C","chrXVI"
"6113","YPR018W","chrXVI"
"6114","YPR019W","chrXVI"
"6115","YPR020W","chrXVI"
"6116","YPR021C","chrXVI"
"6117","YPR022C","chrXVI"
"6118","YPR023C","chrXVI"
"6119","YPR024W","chrXVI"
"6120","YPR025C","chrXVI"
"6121","YPR026W","chrXVI"
"6122","YPR027C","chrXVI"
"6123","YPR028W","chrXVI"
"6124","YPR029C","chrXVI"
"6125","YPR030W","chrXVI"
"6126","YPR031W","chrXVI"
"6127","YPR032W","chrXVI"
"6128","YPR033C","chrXVI"
"6129","YPR034W","chrXVI"
"6130","YPR035W","chrXVI"
"6131","YPR036W","chrXVI"
"6132","YPR036W-A","chrXVI"
"6133","YPR037C","chrXVI"
"6134","YPR040W","chrXVI"
"6135","YPR041W","chrXVI"
"6136","YPR042C","chrXVI"
"6137","YPR044C","chrXVI"
"6138","YPR045C","chrXVI"
"6139","YPR046W","chrXVI"
"6140","YPR047W","chrXVI"
"6141","YPR048W","chrXVI"
"6142","YPR049C","chrXVI"
"6143","YPR051W","chrXVI"
"6145","YPR053C","chrXVI"
"6146","YPR054W","chrXVI"
"6147","YPR055W","chrXVI"
"6148","YPR056W","chrXVI"
"6149","YPR057W","chrXVI"
"6150","YPR058W","chrXVI"
"6151","YPR059C","chrXVI"
"6152","YPR060C","chrXVI"
"6153","YPR061C","chrXVI"
"6154","YPR062W","chrXVI"
"6155","YPR063C","chrXVI"
"6156","YPR064W","chrXVI"
"6157","YPR065W","chrXVI"
"6158","YPR066W","chrXVI"
"6159","YPR067W","chrXVI"
"6160","YPR068C","chrXVI"
"6161","YPR069C","chrXVI"
"6162","YPR070W","chrXVI"
"6163","YPR071W","chrXVI"
"6164","YPR072W","chrXVI"
"6165","YPR073C","chrXVI"
"6166","YPR074C","chrXVI"
"6167","YPR074W-A","chrXVI"
"6168","YPR075C","chrXVI"
"6170","YPR078C","chrXVI"
"6171","YPR079W","chrXVI"
"6172","YPR080W","chrXVI"
"6173","YPR081C","chrXVI"
"6174","YPR082C","chrXVI"
"6175","YPR083W","chrXVI"
"6176","YPR084W","chrXVI"
"6177","YPR085C","chrXVI"
"6178","YPR086W","chrXVI"
"6179","YPR087W","chrXVI"
"6180","YPR088C","chrXVI"
"6181","YPR089W","chrXVI"
"6182","YPR091C","chrXVI"
"6183","YPR092W","chrXVI"
"6184","YPR093C","chrXVI"
"6185","YPR094W","chrXVI"
"6186","YPR095C","chrXVI"
"6187","YPR096C","chrXVI"
"6188","YPR097W","chrXVI"
"6189","YPR098C","chrXVI"
"6190","YPR099C","chrXVI"
"6191","YPR100W","chrXVI"
"6192","YPR101W","chrXVI"
"6193","YPR102C","chrXVI"
"6194","YPR103W","chrXVI"
"6195","YPR104C","chrXVI"
"6196","YPR105C","chrXVI"
"6197","YPR106W","chrXVI"
"6198","YPR107C","chrXVI"
"6199","YPR108W","chrXVI"
"6200","YPR108W-A","chrXVI"
"6201","YPR109W","chrXVI"
"6202","YPR110C","chrXVI"
"6203","YPR111W","chrXVI"
"6204","YPR112C","chrXVI"
"6205","YPR113W","chrXVI"
"6206","YPR114W","chrXVI"
"6207","YPR115W","chrXVI"
"6208","YPR116W","chrXVI"
"6209","YPR117W","chrXVI"
"6210","YPR118W","chrXVI"
"6211","YPR119W","chrXVI"
"6212","YPR120C","chrXVI"
"6213","YPR121W","chrXVI"
"6214","YPR122W","chrXVI"
"6215","YPR123C","chrXVI"
"6216","YPR124W","chrXVI"
"6217","YPR125W","chrXVI"
"6218","YPR126C","chrXVI"
"6219","YPR127W","chrXVI"
"6220","YPR128C","chrXVI"
"6221","YPR129W","chrXVI"
"6222","YPR130C","chrXVI"
"6223","YPR131C","chrXVI"
"6224","YPR132W","chrXVI"
"6225","YPR133C","chrXVI"
"6226","YPR133W-A","chrXVI"
"6227","YPR134W","chrXVI"
"6228","YPR135W","chrXVI"
"6229","YPR137W","chrXVI"
"6230","YPR138C","chrXVI"
"6231","YPR139C","chrXVI"
