tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
YLR328W	-	-	YLR328W	NMA1	TSS941	XII:784912-786118	-
YLR329W	-	-	YLR329W	REC102	TSS5463	XII:786441-787333	-
YLR330W	-	-	YLR330W	CHS5	TSS1909	XII:787663-789679	-
YLR331C	-	-	YLR331C	JIP3	TSS347	XII:790668-791806	-
YLR332W	-	-	YLR332W	MID2	TSS1486	XII:790668-791806	-
YLR333C	-	-	YLR333C	RPS25B	TSS139	XII:795572-795899	-
YLR334C	-	-	YLR334C	YLR334C	TSS625	XII:796697-797078	-
YLR335W	-	-	YLR335W	NUP2	TSS6340	XII:797429-799592	-
YLR336C	-	-	YLR336C	SGD1	TSS2353	XII:799696-802396	-
YLR337C	-	-	YLR337C	VRP1	TSS2832	XII:802652-805203	-
YLR338W	-	-	YLR338W	OPI9	TSS6125	XII:802652-805203	-
YLR339C	-	-	YLR339C	YLR339C	TSS426	XII:805783-806825	-
YLR340W	-	-	YLR340W	RPP0	TSS6998	XII:805783-806825	-
YLR341W	-	-	YLR341W	SPO77	TSS6631	XII:807384-808818	-
YLR342W	-	-	YLR342W	FKS1	TSS6857	XII:809996-815627	-
YLR342W-A	-	-	YLR342W-A	YLR342W-A	TSS7034	XII:815809-815983	-
YLR343W	-	-	YLR343W	GAS2	TSS3082	XII:816093-817761	-
YLR344W	-	-	YLR344W	RPL26A	TSS6893	XII:819311-820142	-
YLR345W	-	-	YLR345W	YLR345W	TSS1847	XII:820510-822040	-
YLR346C	-	-	YLR346C	YLR346C	TSS6506	XII:822286-822592	-
YLR347C	-	-	YLR347C	KAP95	TSS1744	XII:823827-826413	-
YLR347W-A	-	-	YLR347W-A	YLR347W-A	TSS1829	XII:823827-826413	-
YLR348C	-	-	YLR348C	DIC1	TSS2002	XII:826976-828027	-
YLR349W	-	-	YLR349W	YLR349W	TSS1841	XII:826976-828027	-
YLR350W	-	-	YLR350W	ORM2	TSS1684	XII:828729-829380	-
YLR351C	-	-	YLR351C	NIT3	TSS6267	XII:829488-830364	-
YLR352W	-	-	YLR352W	YLR352W	TSS5002	XII:831115-833539	-
YLR353W	-	-	YLR353W	BUD8	TSS261	XII:834351-836163	-
YLR354C	-	-	YLR354C	TAL1	TSS6296	XII:836349-837357	-
YLR355C	-	-	YLR355C	ILV5	TSS4713	XII:838065-839253	-
YLR356W	-	-	YLR356W	ATG33	TSS6235	XII:840320-840914	-
YLR357W	-	-	YLR357W	RSC2	TSS4612	XII:841330-844050	-
YLR358C	-	-	YLR358C	YLR358C	TSS2756	XII:841330-844050	-
YLR359W	-	-	YLR359W	ADE13	TSS5311	XII:844281-845730	-
YLR360W	-	-	YLR360W	VPS38	TSS6813	XII:846102-849124	-
YLR361C	-	-	YLR361C	DCR2	TSS3801	XII:846102-849124	-
YLR361C-A	-	-	YLR361C-A	YLR361C-A	TSS1539	XII:849382-849679	-
YLR362W	-	-	YLR362W	STE11	TSS3934	XII:849865-852019	-
YLR363C	-	-	YLR363C	NMD4	TSS1783	XII:852494-853151	-
YLR363W-A	-	-	YLR363W-A	YLR363W-A	TSS2055	XII:853460-853718	-
YLR364C-A	-	-	YLR364C-A	YLR364C-A	TSS1698	XII:855198-855843	-
YLR364W	-	-	YLR364W	GRX8	TSS90	XII:854061-854391	-
YLR365W	-	-	YLR365W	YLR365W	TSS3019	XII:855198-855843	-
YLR366W	-	-	YLR366W	YLR366W	TSS1727	XII:855198-855843	-
YLR367W	-	-	YLR367W	RPS22B	TSS4457	XII:856441-857317	-
YLR368W	-	-	YLR368W	MDM30	TSS4517	XII:857539-859336	-
YLR369W	-	-	YLR369W	SSQ1	TSS6925	XII:859551-861525	-
YLR370C	-	-	YLR370C	ARC18	TSS6684	XII:861717-862254	-
YLR371W	-	-	YLR371W	ROM2	TSS4659	XII:862713-866784	-
YLR372W	-	-	YLR372W	ELO3	TSS3889	XII:867353-868391	-
YLR373C	-	-	YLR373C	VID22	TSS3473	XII:868661-871367	-
YLR374C	-	-	YLR374C	YLR374C	TSS3813	XII:871452-872728	-
YLR375W	-	-	YLR375W	STP3	TSS1864	XII:871452-872728	-
YLR376C	-	-	YLR376C	PSY3	TSS611	XII:872825-873554	-
YLR377C	-	-	YLR377C	FBP1	TSS6619	XII:873745-874792	-
YLR378C	-	-	YLR378C	SEC61	TSS1038	XII:875735-877296	-
YLR379W	-	-	YLR379W	YLR379W	TSS151	XII:875735-877296	-
YLR380W	-	-	YLR380W	CSR1	TSS4911	XII:878281-879508	-
YLR381W	-	-	YLR381W	CTF3	TSS3281	XII:879722-881924	-
YLR382C	-	-	YLR382C	NAM2	TSS1879	XII:882066-884751	-
YLR383W	-	-	YLR383W	SMC6	TSS2488	XII:885287-888632	-
YLR384C	-	-	YLR384C	IKI3	TSS5717	XII:888850-892900	-
YLR385C	-	-	YLR385C	SWC7	TSS5275	XII:892991-893390	-
YLR386W	-	-	YLR386W	VAC14	TSS6508	XII:893627-896270	-
YLR387C	-	-	YLR387C	REH1	TSS2019	XII:896373-897672	-
YLR388W	-	-	YLR388W	RPS29A	TSS612	XII:898650-898821	-
YLR389C	-	-	YLR389C	STE23	TSS4510	XII:899576-902660	-
YLR390W	-	-	YLR390W	ECM19	TSS110	XII:903065-903404	-
YLR390W-A	-	-	YLR390W-A	CCW14	TSS2788	XII:903723-904440	-
YLR392C	-	-	YLR392C	ART10	TSS5283	XII:904748-906305	-
YLR393W	-	-	YLR393W	ATP10	TSS4378	XII:907078-907918	-
YLR394W	-	-	YLR394W	CST9	TSS1253	XII:907949-909398	-
YLR395C	-	-	YLR395C	COX8	TSS4809	XII:909728-909965	-
YLR396C	-	-	YLR396C	VPS33	TSS485	XII:910234-912310	-
YLR397C	-	-	YLR397C	AFG2	TSS4036	XII:912549-914892	-
YLR398C	-	-	YLR398C	SKI2	TSS3502	XII:915155-919019	-
YLR399C	-	-	YLR399C	BDF1	TSS3895	XII:919535-921596	-
YLR399W-A	-	-	YLR399W-A	YLR399W-A	TSS53	XII:919535-921596	-
YLR400W	-	-	YLR400W	YLR400W	TSS5079	XII:922062-924448	-
YLR401C	-	-	YLR401C	DUS3	TSS1533	XII:922062-924448	-
YLR402W	-	-	YLR402W	YLR402W	TSS901	XII:924888-925080	-
YLR403W	-	-	YLR403W	SFP1	TSS2318	XII:925567-927619	-
YLR404W	-	-	YLR404W	FLD1	TSS1311	XII:928742-929600	-
YLR405W	-	-	YLR405W	DUS4	TSS3628	XII:929788-930892	-
YLR406C	-	-	YLR406C	RPL31B	TSS3340	XII:931064-931755	-
YLR406C-A	-	-	YLR406C-A	YLR406C-A	TSS1061	XII:932205-932355	-
YLR407W	-	-	YLR407W	YLR407W	TSS1217	XII:932966-933653	-
YLR408C	-	-	YLR408C	BLS1	TSS1482	XII:933884-934253	-
YLR409C	-	-	YLR409C	UTP21	TSS1571	XII:934413-937233	-
YLR410W	-	-	YLR410W	VIP1	TSS6930	XII:937540-940981	-
YLR410W-A	-	-	YLR410W-A	YLR410W-A	TSS1543	XII:941482-946796	-
YLR410W-B	-	-	YLR410W-B	YLR410W-B	TSS1543	XII:941482-946796	-
YLR411W	-	-	YLR411W	CTR3	TSS1994	XII:947252-947978	-
YLR412C-A	-	-	YLR412C-A	YLR412C-A	TSS2607	XII:950266-950473	-
YLR412W	-	-	YLR412W	BER1	TSS3335	XII:948367-949192	-
YLR413W	-	-	YLR413W	INA1	TSS5982	XII:951155-953183	-
YLR414C	-	-	YLR414C	PUN1	TSS6874	XII:953352-954144	-
YLR415C	-	-	YLR415C	YLR415C	TSS1435	XII:954258-954889	-
YLR416C	-	-	YLR416C	YLR416C	TSS1926	XII:954258-954889	-
YLR417W	-	-	YLR417W	VPS36	TSS5205	XII:955009-956710	-
YLR418C	-	-	YLR418C	CDC73	TSS3339	XII:956913-958095	-
YLR419W	-	-	YLR419W	YLR419W	TSS554	XII:958427-962735	-
YLR420W	-	-	YLR420W	URA4	TSS2160	XII:963784-964879	-
YLR421C	-	-	YLR421C	RPN13	TSS4645	XII:965089-965560	-
YLR422W	-	-	YLR422W	YLR422W	TSS3265	XII:965896-971695	-
YLR423C	-	-	YLR423C	ATG17	TSS544	XII:971916-973170	-
YLR424W	-	-	YLR424W	SPP382	TSS2359	XII:973394-975521	-
YLR425W	-	-	YLR425W	TUS1	TSS1036	XII:982893-986817	-
YLR426W	-	-	YLR426W	TDA5	TSS470	XII:987061-988113	-
YLR427W	-	-	YLR427W	MAG2	TSS1700	XII:988427-990440	-
YLR428C	-	-	YLR428C	YLR428C	TSS677	XII:990616-992732	-
YLR429W	-	-	YLR429W	CRN1	TSS6641	XII:990616-992732	-
YLR430W	-	-	YLR430W	SEN1	TSS779	XII:993433-1000129	-
YLR431C	-	-	YLR431C	ATG23	TSS3061	XII:1000341-1001703	-
YLR432W	-	-	YLR432W	IMD3	TSS6406	XII:1002556-1004128	-
YLR433C	-	-	YLR433C	CNA1	TSS5887	XII:1004346-1006008	-
YLR434C	-	-	YLR434C	YLR434C	TSS1359	XII:1006024-1006995	-
YLR435W	-	-	YLR435W	TSR2	TSS4233	XII:1006024-1006995	-
YLR436C	-	-	YLR436C	ECM30	TSS5160	XII:1007420-1011245	-
YLR437C	-	-	YLR437C	DIF1	TSS280	XII:1011621-1012023	-
YLR437C-A	-	-	YLR437C-A	YLR437C-A	TSS5312	XII:1012458-1013775	-
YLR438C-A	-	-	YLR438C-A	LSM3	TSS241	XII:1013908-1014178	-
YLR438W	-	-	YLR438W	CAR2	TSS2744	XII:1012458-1013775	-
YLR439W	-	-	YLR439W	MRPL4	TSS2278	XII:1014490-1015450	-
YLR440C	-	-	YLR440C	SEC39	TSS2625	XII:1015567-1017697	-
YLR441C	-	-	YLR441C	RPS1A	TSS5313	XII:1018140-1018908	-
YLR442C	-	-	YLR442C	SIR3	TSS5336	XII:1019314-1022251	-
YLR443W	-	-	YLR443W	ECM7	TSS2036	XII:1022624-1023988	-
YLR444C	-	-	YLR444C	YLR444C	TSS3518	XII:1022624-1023988	-
YLR445W	-	-	YLR445W	GMC2	TSS6793	XII:1024188-1024837	-
YLR446W	-	-	YLR446W	YLR446W	TSS4498	XII:1025213-1026515	-
YLR447C	-	-	YLR447C	VMA6	TSS3448	XII:1026855-1027893	-
YLR448W	-	-	YLR448W	RPL6B	TSS3249	XII:1028853-1029768	-
YLR449W	-	-	YLR449W	FPR4	TSS1458	XII:1030833-1032012	-
YLR450W	-	-	YLR450W	HMG2	TSS4340	XII:1032626-1035764	-
YLR451W	-	-	YLR451W	LEU3	TSS928	XII:1036092-1038753	-
YLR452C	-	-	YLR452C	SST2	TSS1800	XII:1039269-1041366	-
YLR453C	-	-	YLR453C	RIF2	TSS2195	XII:1041798-1042986	-
YLR454W	-	-	YLR454W	FMP27	TSS6147	XII:1043997-1051884	-
YLR455W	-	-	YLR455W	PDP3	TSS5879	XII:1053628-1054543	-
YLR456W	-	-	YLR456W	YLR456W	TSS803	XII:1055069-1055684	-
YLR457C	-	-	YLR457C	NBP1	TSS4405	XII:1055811-1056835	-
YLR458W	-	-	YLR458W	YLR458W	TSS5630	XII:1055811-1056835	-
YLR459W	-	-	YLR459W	GAB1	TSS5023	XII:1057333-1058518	-
YLR460C	-	-	YLR460C	YLR460C	TSS731	XII:1059756-1060887	-
YLR461W	-	-	YLR461W	PAU4	TSS739	XII:1062918-1063281	-
YLR462W	-	-	YLR462W	YLR462W	TSS6743	XII:1065955-1071235	-
YLR463C	-	-	YLR463C	YLR463C	TSS870	XII:1065955-1071235	-
YLR464W	-	-	YLR464W	YLR464W	TSS2621	XII:1065955-1071235	-
YLR465C	-	-	YLR465C	BSC3	TSS734	XII:1065955-1071235	-
YLR466C-A	-	-	YLR466C-A	YLR466C-A	TSS6647	XII:1065955-1071235	-
YLR466C-B	-	-	YLR466C-B	YLR466C-B	TSS2867	XII:1071593-1071710	-
YLR466W	-	-	YLR466W	YRF1-4	TSS537	XII:1065955-1071235	-
YLR467C-A	-	-	YLR467C-A	YLR467C-A	TSS5884	XII:1072507-1077898	-
YLR467W	-	-	YLR467W	YRF1-5	TSS5424	XII:1072507-1077898	-
YML001W	-	-	YML001W	YPT7	TSS5465	XIII:267173-267800	-
YML002W	-	-	YML002W	YML002W	TSS3349	XIII:264540-266754	-
YML003W	-	-	YML003W	YML003W	TSS5456	XIII:263482-264355	-
YML004C	-	-	YML004C	GLO1	TSS5146	XIII:261704-262685	-
YML005W	-	-	YML005W	TRM12	TSS3539	XIII:260220-261609	-
YML006C	-	-	YML006C	GIS4	TSS2103	XIII:256091-258416	-
YML007C-A	-	-	YML007C-A	YML007C-A	TSS5352	XIII:253161-253272	-
YML007W	-	-	YML007W	YAP1	TSS1870	XIII:253847-255800	-
YML008C	-	-	YML008C	ERG6	TSS4752	XIII:251838-252990	-
YML009C	-	-	YML009C	MRPL39	TSS6181	XIII:251303-251516	-
YML009C-A	-	-	YML009C-A	YML009C-A	TSS5522	XIII:247676-251001	-
YML009W-B	-	-	YML009W-B	YML009W-B	TSS1795	XIII:247676-251001	-
YML010W	-	-	YML010W	SPT5	TSS1025	XIII:247676-251001	-
YML011C	-	-	YML011C	RAD33	TSS4194	XIII:246894-247428	-
YML012C-A	-	-	YML012C-A	YML012C-A	TSS1237	XIII:244148-245914	-
YML012W	-	-	YML012W	ERV25	TSS6474	XIII:246115-246751	-
YML013W	-	-	YML013W	UBX2	TSS4024	XIII:244148-245914	-
YML014W	-	-	YML014W	TRM9	TSS2786	XIII:243224-244064	-
YML015C	-	-	YML015C	TAF11	TSS3522	XIII:241988-243029	-
YML016C	-	-	YML016C	PPZ1	TSS3603	XIII:239457-241536	-
YML017W	-	-	YML017W	PSP2	TSS2475	XIII:236587-238731	-
YML018C	-	-	YML018C	YML018C	TSS5319	XIII:234770-235952	-
YML019W	-	-	YML019W	OST6	TSS3397	XIII:233456-234455	-
YML020W	-	-	YML020W	YML020W	TSS6575	XIII:231148-233143	-
YML021C	-	-	YML021C	UNG1	TSS1853	XIII:229733-230813	-
YML022W	-	-	YML022W	APT1	TSS4152	XIII:228936-229500	-
YML023C	-	-	YML023C	NSE5	TSS599	XIII:226993-228664	-
YML024W	-	-	YML024W	RPS17A	TSS4134	XIII:225888-226697	-
YML025C	-	-	YML025C	YML6	TSS6764	XIII:224405-225365	-
YML026C	-	-	YML026C	RPS18B	TSS1330	XIII:222986-223828	-
YML027W	-	-	YML027W	YOX1	TSS542	XIII:221405-222563	-
YML028W	-	-	YML028W	TSA1	TSS4080	XIII:220137-220728	-
YML029W	-	-	YML029W	USA1	TSS3714	XIII:217361-219878	-
YML030W	-	-	YML030W	RCF1	TSS1773	XIII:216434-216914	-
YML031C-A	-	-	YML031C-A	YML031C-A	TSS1242	XIII:214085-216156	-
YML031W	-	-	YML031W	NDC1	TSS4882	XIII:214085-216156	-
YML032C	-	-	YML032C	RAD52	TSS5507	XIII:212514-213930	-
YML034C-A	-	-	YML034C-A	YML034C-A	TSS2295	XIII:209427-212155	-
YML034W	-	-	YML034W	SRC1	TSS1598	XIII:209427-212155	-
YML035C	-	-	YML035C	AMD1	TSS3238	XIII:206427-208860	-
YML036W	-	-	YML036W	CGI121	TSS4751	XIII:205641-206293	-
YML037C	-	-	YML037C	YML037C	TSS6675	XIII:204385-205408	-
YML038C	-	-	YML038C	YMD8	TSS5055	XIII:202774-204103	-
YML039W	-	-	YML039W	YML039W	TSS477	XIII:196627-201896	-
YML040W	-	-	YML040W	YML040W	TSS477	XIII:196627-201896	-
YML041C	-	-	YML041C	VPS71	TSS6844	XIII:194912-195755	-
YML042W	-	-	YML042W	CAT2	TSS3307	XIII:192787-194800	-
YML043C	-	-	YML043C	RRN11	TSS6341	XIII:190243-191767	-
YML045W	-	-	YML045W	YML045W	TSS5350	XIII:184460-189729	-
YML045W-A	-	-	YML045W-A	YML045W-A	TSS5350	XIII:184460-189729	-
YML046W	-	-	YML046W	PRP39	TSS5354	XIII:181473-183363	-
YML047C	-	-	YML047C	PRM6	TSS4982	XIII:179892-181075	-
YML047W-A	-	-	YML047W-A	YML047W-A	TSS6546	XIII:179892-181075	-
YML048W	-	-	YML048W	GSF2	TSS4409	XIII:178425-179637	-
YML049C	-	-	YML049C	RSE1	TSS6825	XIII:174219-178305	-
YML050W	-	-	YML050W	AIM32	TSS1985	XIII:173138-174074	-
YML051W	-	-	YML051W	GAL80	TSS2603	XIII:171593-172901	-
YML052W	-	-	YML052W	SUR7	TSS815	XIII:170401-171310	-
YML053C	-	-	YML053C	YML053C	TSS2494	XIII:169115-169754	-
YML054C	-	-	YML054C	CYB2	TSS3884	XIII:165532-167308	-
YML054C-A	-	-	YML054C-A	YML054C-A	TSS3835	XIII:167622-167781	-
YML055W	-	-	YML055W	SPC2	TSS1793	XIII:164789-165326	-
YML056C	-	-	YML056C	IMD4	TSS219	XIII:162193-164176	-
YML057C-A	-	-	YML057C-A	YML057C-A	TSS1960	XIII:160022-161994	-
YML057W	-	-	YML057W	CMP2	TSS6582	XIII:160022-161994	-
YML058W	-	-	YML058W	SML1	TSS5138	XIII:159382-159697	-
YML058W-A	-	-	YML058W-A	HUG1	TSS6956	XIII:158759-158966	-
YML059C	-	-	YML059C	NTE1	TSS1550	XIII:153218-158258	-
YML060W	-	-	YML060W	OGG1	TSS1158	XIII:151870-153001	-
YML061C	-	-	YML061C	PIF1	TSS5956	XIII:148952-151532	-
YML062C	-	-	YML062C	MFT1	TSS497	XIII:147504-148683	-
YML063W	-	-	YML063W	RPS1B	TSS1708	XIII:146481-147249	-
YML064C	-	-	YML064C	TEM1	TSS1902	XIII:145138-145876	-
YML065W	-	-	YML065W	ORC1	TSS6614	XIII:142209-144954	-
YML066C	-	-	YML066C	SMA2	TSS6695	XIII:140423-141533	-
YML067C	-	-	YML067C	ERV41	TSS2470	XIII:139062-140214	-
YML068W	-	-	YML068W	ITT1	TSS5906	XIII:137549-138944	-
YML069W	-	-	YML069W	POB3	TSS4349	XIII:135499-137158	-
YML070W	-	-	YML070W	DAK1	TSS6118	XIII:133474-135229	-
YML071C	-	-	YML071C	COG8	TSS5415	XIII:129748-131572	-
YML072C	-	-	YML072C	TCB3	TSS6916	XIII:124729-129367	-
YML073C	-	-	YML073C	RPL6A	TSS2191	XIII:123226-124172	-
YML074C	-	-	YML074C	FPR3	TSS3318	XIII:120088-121324	-
YML075C	-	-	YML075C	HMG1	TSS4460	XIII:115733-118898	-
YML076C	-	-	YML076C	WAR1	TSS1146	XIII:112512-115347	-
YML077W	-	-	YML077W	BET5	TSS5052	XIII:111864-112344	-
YML078W	-	-	YML078W	CPR3	TSS5623	XIII:111001-111550	-
YML079W	-	-	YML079W	YML079W	TSS4320	XIII:110246-110852	-
YML080W	-	-	YML080W	DUS1	TSS6798	XIII:108805-110077	-
YML081C-A	-	-	YML081C-A	ATP18	TSS4577	XIII:103982-104162	-
YML081W	-	-	YML081W	TDA9	TSS5629	XIII:104776-108532	-
YML082W	-	-	YML082W	YML082W	TSS1706	XIII:101861-103811	-
YML083C	-	-	YML083C	YML083C	TSS950	XIII:99488-101050	-
YML084W	-	-	YML084W	YML084W	TSS5739	XIII:99488-101050	-
YML085C	-	-	YML085C	TUB1	TSS4259	XIII:97940-99400	-
YML086C	-	-	YML086C	ALO1	TSS3974	XIII:95790-97371	-
YML087C	-	-	YML087C	AIM33	TSS644	XIII:94430-95369	-
YML088W	-	-	YML088W	UFO1	TSS3363	XIII:92234-94241	-
YML089C	-	-	YML089C	YML089C	TSS5536	XIII:90743-91409	-
YML090W	-	-	YML090W	YML090W	TSS4874	XIII:90743-91409	-
YML091C	-	-	YML091C	RPM2	TSS633	XIII:87122-90731	-
YML092C	-	-	YML092C	PRE8	TSS3007	XIII:85986-86739	-
YML093W	-	-	YML093W	UTP14	TSS798	XIII:83089-85789	-
YML094C-A	-	-	YML094C-A	YML094C-A	TSS4586	XIII:82218-82849	-
YML094W	-	-	YML094W	GIM5	TSS1861	XIII:82218-82849	-
YML095C	-	-	YML095C	RAD10	TSS4095	XIII:79908-82113	-
YML096W	-	-	YML096W	YML096W	TSS5720	XIII:79908-82113	-
YML097C	-	-	YML097C	VPS9	TSS2760	XIII:78334-79690	-
YML098W	-	-	YML098W	TAF13	TSS5028	XIII:77266-77770	-
YML099C	-	-	YML099C	ARG81	TSS1065	XIII:74228-77040	-
YML099W-A	-	-	YML099W-A	YML099W-A	TSS1256	XIII:74228-77040	-
YML100W	-	-	YML100W	TSL1	TSS6052	XIII:70623-73920	-
YML100W-A	-	-	YML100W-A	YML100W-A	TSS6457	XIII:70137-70311	-
YML101C	-	-	YML101C	CUE4	TSS1867	XIII:69734-70088	-
YML101C-A	-	-	YML101C-A	YML101C-A	TSS6596	XIII:68293-69726	-
YML102W	-	-	YML102W	CAC2	TSS5592	XIII:68293-69726	-
YML103C	-	-	YML103C	NUP188	TSS5542	XIII:62581-67549	-
YML104C	-	-	YML104C	MDM1	TSS3453	XIII:58938-62322	-
YML105C	-	-	YML105C	SEC65	TSS4273	XIII:57865-58687	-
YML106W	-	-	YML106W	URA5	TSS984	XIII:56772-57453	-
YML107C	-	-	YML107C	PML39	TSS5576	XIII:55264-56269	-
YML108W	-	-	YML108W	YML108W	TSS2053	XIII:54792-55110	-
YML109W	-	-	YML109W	ZDS2	TSS4465	XIII:51639-54468	-
YML110C	-	-	YML110C	COQ5	TSS3624	XIII:50030-50954	-
YML111W	-	-	YML111W	BUL2	TSS2238	XIII:46941-49704	-
YML112W	-	-	YML112W	CTK3	TSS1289	XIII:45062-45953	-
YML113W	-	-	YML113W	DAT1	TSS346	XIII:44044-44791	-
YML114C	-	-	YML114C	TAF8	TSS4164	XIII:42042-43575	-
YML115C	-	-	YML115C	VAN1	TSS1790	XIII:40186-41794	-
YML116W	-	-	YML116W	ATR1	TSS3773	XIII:38195-39824	-
YML116W-A	-	-	YML116W-A	YML116W-A	TSS4124	XIII:34242-37774	-
YML117W	-	-	YML117W	NAB6	TSS5125	XIII:34242-37774	-
YML118W	-	-	YML118W	NGL3	TSS2397	XIII:32333-33851	-
YML119W	-	-	YML119W	YML119W	TSS4740	XIII:30610-31684	-
YML120C	-	-	YML120C	NDI1	TSS4578	XIII:28265-29807	-
YML121W	-	-	YML121W	GTR1	TSS3693	XIII:26929-27862	-
YML122C	-	-	YML122C	YML122C	TSS2583	XIII:26037-26418	-
YML123C	-	-	YML123C	PHO84	TSS339	XIII:24036-25800	-
YML124C	-	-	YML124C	TUB3	TSS2950	XIII:22047-23683	-
YML125C	-	-	YML125C	PGA3	TSS1107	XIII:20760-21699	-
YML126C	-	-	YML126C	ERG13	TSS6040	XIII:19059-20535	-
YML127W	-	-	YML127W	RSC9	TSS120	XIII:17063-18809	-
YML128C	-	-	YML128C	MSC1	TSS323	XIII:15134-16676	-
YML129C	-	-	YML129C	COX14	TSS534	XIII:14540-14753	-
YML130C	-	-	YML130C	ERO1	TSS5447	XIII:11482-13174	-
YML131W	-	-	YML131W	YML131W	TSS2702	XIII:10197-11295	-
YML132W	-	-	YML132W	COS3	TSS1702	XIII:7243-8383	-
YML133C	-	-	YML133C	YML133C	TSS6754	XIII:460-4684	-
YML133W-A	-	-	YML133W-A	YML133W-A	TSS6200	XIII:460-4684	-
YML133W-B	-	-	YML133W-B	YML133W-B	TSS5494	XIII:460-4684	-
YMR001C	-	-	YMR001C	CDC5	TSS6101	XIII:269018-271136	-
YMR001C-A	-	-	YMR001C-A	YMR001C-A	TSS688	XIII:271346-271577	-
YMR002W	-	-	YMR002W	MIX17	TSS4734	XIII:272192-272663	-
YMR003W	-	-	YMR003W	AIM34	TSS960	XIII:273117-273714	-
YMR004W	-	-	YMR004W	MVP1	TSS2535	XIII:274016-275552	-
YMR005W	-	-	YMR005W	TAF4	TSS6393	XIII:276044-277211	-
YMR006C	-	-	YMR006C	PLB2	TSS5675	XIII:277560-279681	-
YMR007W	-	-	YMR007W	YMR007W	TSS146	XIII:279959-280340	-
YMR008C	-	-	YMR008C	PLB1	TSS5626	XIII:280589-282584	-
YMR009W	-	-	YMR009W	ADI1	TSS6842	XIII:284101-284641	-
YMR010W	-	-	YMR010W	YMR010W	TSS4311	XIII:285099-286317	-
YMR011W	-	-	YMR011W	HXT2	TSS2628	XIII:288078-289704	-
YMR012W	-	-	YMR012W	CLU1	TSS535	XIII:291133-294967	-
YMR013C	-	-	YMR013C	SEC59	TSS4595	XIII:295178-296738	-
YMR013C-A	-	-	YMR013C-A	YMR013C-A	TSS2089	XIII:295178-296738	-
YMR013W-A	-	-	YMR013W-A	YMR013W-A	TSS4716	XIII:298306-298412	-
YMR014W	-	-	YMR014W	BUD22	TSS5511	XIII:298867-300427	-
YMR015C	-	-	YMR015C	ERG5	TSS5112	XIII:300868-302485	-
YMR016C	-	-	YMR016C	SOK2	TSS4296	XIII:303235-305593	-
YMR017W	-	-	YMR017W	SPO20	TSS6020	XIII:307488-308682	-
YMR018W	-	-	YMR018W	YMR018W	TSS2250	XIII:310207-311752	-
YMR019W	-	-	YMR019W	STB4	TSS924	XIII:312155-315005	-
YMR020W	-	-	YMR020W	FMS1	TSS100	XIII:315376-316903	-
YMR021C	-	-	YMR021C	MAC1	TSS2720	XIII:317164-318418	-
YMR022W	-	-	YMR022W	UBC7	TSS2562	XIII:318679-319177	-
YMR023C	-	-	YMR023C	MSS1	TSS6814	XIII:319436-321017	-
YMR024W	-	-	YMR024W	MRPL3	TSS483	XIII:321874-323047	-
YMR025W	-	-	YMR025W	CSI1	TSS929	XIII:323299-324187	-
YMR026C	-	-	YMR026C	PEX12	TSS144	XIII:324235-325435	-
YMR027W	-	-	YMR027W	YMR027W	TSS1454	XIII:325876-327289	-
YMR028W	-	-	YMR028W	TAP42	TSS6066	XIII:327481-328582	-
YMR029C	-	-	YMR029C	FAR8	TSS5920	XIII:328659-330231	-
YMR030W	-	-	YMR030W	RSF1	TSS5461	XIII:330792-331923	-
YMR030W-A	-	-	YMR030W-A	YMR030W-A	TSS3406	XIII:337312-337603	-
YMR031C	-	-	YMR031C	EIS1	TSS6268	XIII:332211-335035	-
YMR031W-A	-	-	YMR031W-A	YMR031W-A	TSS4255	XIII:332211-335035	-
YMR032W	-	-	YMR032W	HOF1	TSS5712	XIII:335297-337307	-
YMR033W	-	-	YMR033W	ARP9	TSS5242	XIII:337787-339277	-
YMR034C	-	-	YMR034C	YMR034C	TSS2588	XIII:339417-340722	-
YMR035W	-	-	YMR035W	IMP2	TSS548	XIII:341141-341675	-
YMR036C	-	-	YMR036C	MIH1	TSS3777	XIII:341855-343520	-
YMR037C	-	-	YMR037C	MSN2	TSS1512	XIII:344402-346517	-
YMR038C	-	-	YMR038C	CCS1	TSS4829	XIII:347510-348260	-
YMR039C	-	-	YMR039C	SUB1	TSS880	XIII:348643-349522	-
YMR040W	-	-	YMR040W	YET2	TSS2598	XIII:350380-350863	-
YMR041C	-	-	YMR041C	ARA2	TSS4518	XIII:350965-351973	-
YMR042W	-	-	YMR042W	ARG80	TSS6265	XIII:352602-353136	-
YMR043W	-	-	YMR043W	MCM1	TSS6551	XIII:353870-354731	-
YMR044W	-	-	YMR044W	IOC4	TSS372	XIII:355383-356811	-
YMR045C	-	-	YMR045C	YMR045C	TSS5890	XIII:357358-362627	-
YMR046C	-	-	YMR046C	YMR046C	TSS5890	XIII:357358-362627	-
YMR046W-A	-	-	YMR046W-A	YMR046W-A	TSS2456	XIII:362701-362830	-
YMR047C	-	-	YMR047C	NUP116	TSS6282	XIII:363363-366705	-
YMR048W	-	-	YMR048W	CSM3	TSS4558	XIII:366980-367934	-
YMR049C	-	-	YMR049C	ERB1	TSS4201	XIII:368093-370517	-
YMR050C	-	-	YMR050C	YMR050C	TSS4736	XIII:373056-378325	-
