,GENE,CHRM,MAAnc,onetoone,twice,half,9,,1,2,3,4,5,6,7,8,9,11,15,28,88,108,119,MAAnc
2385,YHR007C-A,chrVIII,4.071998003,4.071998003,5.071998003,3.071998003,4.360373856,0.288375853,4.446068399,4.498611644,4.360863592,3.641383219,5.152008152,4.504405256,4.647638677,4.280203818,4.360373856,4.367927673,4.998392621,4.736016677,4.487039432,3.966869649,4.192321706,4.071998003
2386,YHR008C,chrVIII,10.33758868,10.33758868,11.33758868,9.337588682,10.39294825,0.05535957,10.18510852,10.18073971,10.2306001,9.572639085,10.59425936,10.10102533,10.33537433,10.05221211,10.39294825,10.30652408,10.43890697,10.37207837,10.23731434,9.878543076,10.36002263,10.33758868
2387,YHR009C,chrVIII,7.313047331,7.313047331,8.313047331,6.313047331,7.155360486,-0.157686845,6.963528699,6.991076558,7.022678089,6.751165264,7.025308176,6.922135402,6.855852131,6.852599089,7.155360486,7.10200535,7.151254607,6.664141348,6.98839385,6.722952294,7.142270051,7.313047331
2388,YHR010W,chrVIII,7.489897942,7.489897942,8.489897942,6.489897942,7.324052914,-0.165845028,7.318044226,7.327545511,7.455732799,5.264459549,7.271410899,7.425265053,7.387009848,7.635009867,7.324052914,7.279380928,7.461832602,7.284872494,7.689920347,7.936984978,6.863573729,7.489897942
2389,YHR011W,chrVIII,3.640253554,3.640253554,4.640253554,2.640253554,3.691608778,0.051355225,3.651988489,3.608483101,3.652119235,3.146711354,3.734498338,3.534329095,3.368942441,3.591089338,3.691608778,3.632691305,3.736429895,3.237345822,3.488388329,4.059567487,3.716902525,3.640253554
2390,YHR012W,chrVIII,6.039882241,6.039882241,7.039882241,5.039882241,6.08593617,0.046053929,6.189477783,6.082789775,6.083572004,6.27840847,5.92493849,6.030786149,5.962729232,6.23341943,6.08593617,6.135972355,6.003183723,5.858163529,6.276241763,6.671803311,6.247379324,6.039882241
2391,YHR013C,chrVIII,3.165182882,3.165182882,4.165182882,2.165182882,3.494200242,0.32901736,3.506115825,3.416873402,3.261898454,2.873449098,3.5550753,3.201217117,2.98792338,3.606212562,3.494200242,3.374693886,3.662345748,3.282393283,3.377839932,4.558897632,3.661053234,3.165182882
2392,YHR014W,chrVIII,1.274913652,1.274913652,2.274913652,0.274913652,1.85180433,0.576890678,1.703552081,1.645901349,1.656292026,0.494752762,1.572201959,1.816563212,1.534814085,1.522709383,1.85180433,1.869285992,1.58098935,1.101295016,2.054295917,1.325504106,1.891375568,1.274913652
2393,YHR015W,chrVIII,3.411821424,3.411821424,4.411821424,2.411821424,3.370663218,-0.041158206,3.37367636,3.488406693,3.402637842,3.287367567,3.645949661,3.294329385,3.164354008,3.229557711,3.370663218,3.484630121,3.838172065,3.214273994,3.741519535,2.597892974,3.513374972,3.411821424
2394,YHR016C,chrVIII,6.608285144,6.608285144,7.608285144,5.608285144,6.821156863,0.21287172,6.516563167,6.470945348,6.517864429,7.263406581,6.43325184,6.384092175,6.36956626,6.374670068,6.821156863,6.638270975,6.391942181,6.310421786,6.14713739,6.780913068,6.742894849,6.608285144
2395,YHR017W,chrVIII,6.071013124,6.071013124,7.071013124,5.071013124,6.033650258,-0.037362866,6.040403339,5.99557766,6.025935491,6.268528128,5.817248054,5.927605722,5.958941067,5.996718859,6.033650258,6.109235517,5.881282889,6.088859119,5.99502663,5.910272952,6.096739722,6.071013124
2396,YHR018C,chrVIII,7.263751798,7.263751798,8.263751798,6.263751798,7.035563541,-0.228188257,7.340200676,7.183932657,7.377018408,8.109380421,7.355906892,7.101965449,7.040167781,7.294773023,7.035563541,7.247321726,7.663201269,6.767817691,7.658323826,7.506818093,7.217989857,7.263751798
2397,YHR019C,chrVIII,6.8400619,6.8400619,7.8400619,5.8400619,6.966682137,0.126620237,6.941365628,6.889772903,6.904587279,6.449588327,7.108914971,6.794682803,6.536153562,7.130261152,6.966682137,6.80388678,7.214214809,6.56925676,6.992274868,8.295944348,6.622192849,6.8400619
2398,YHR020W,chrVIII,5.883292517,5.883292517,6.883292517,4.883292517,6.181281952,0.297989435,6.076513657,6.027555639,6.039789053,5.785228667,6.003760957,5.952630206,5.524340822,6.214129912,6.181281952,6.013848756,6.279237352,5.224723651,6.1911817,7.645242578,5.940313715,5.883292517
2399,YHR021C,chrVIII,7.350277121,7.350277121,8.350277121,6.350277121,7.213185773,-0.137091349,7.342919468,7.344447877,7.357019,6.203348929,7.183543579,7.22798164,7.113787052,7.67206059,7.213185773,7.235436647,7.358855935,7.308844682,7.683056026,8.115178975,6.905171349,7.350277121
2400,YHR021W-A,chrVIII,1.497804274,1.497804274,2.497804274,0.497804274,0.832875922,-0.664928352,1.14417344,0.92607023,1.044887728,1.972454928,0.702709402,0.66994937,0.299448603,0.981526223,0.832875922,1.011234692,0.610232076,0.815664721,0.71158104,1.846614599,1.883152435,1.497804274
2401,YHR022C,chrVIII,3.510861343,3.510861343,4.510861343,2.510861343,3.077649406,-0.433211937,3.338393923,3.19945568,3.179819234,3.910168344,3.053074585,2.947328414,2.789497323,3.177043438,3.077649406,3.301108144,2.813907471,3.173109461,3.082345316,3.76762455,3.836050828,3.510861343
2402,YHR023W,chrVIII,3.386611874,3.386611874,4.386611874,2.386611874,3.793554294,0.40694242,3.738706292,3.794323547,3.740990323,3.749086357,4.224414086,3.752924115,3.564812643,3.759596558,3.793554294,3.532758748,3.996716328,3.810748936,3.46142346,4.364005602,3.822251979,3.386611874
2403,YHR024C,chrVIII,5.611940029,5.611940029,6.611940029,4.611940029,5.941377428,0.329437399,5.83612522,5.807297342,5.755696841,6.109307455,5.709669999,5.702527602,5.364951433,5.772167993,5.941377428,5.88680405,6.003931937,5.092052762,6.019768601,6.30998649,5.982416279,5.611940029
2404,YHR025W,chrVIII,5.404695145,5.404695145,6.404695145,4.404695145,5.586492058,0.181796913,5.634361039,5.576261646,5.563373341,5.499088231,5.581078408,5.381885123,5.015352542,5.858743949,5.586492058,5.477178554,5.787150601,5.300292296,5.813780606,7.031330755,5.47472946,5.404695145
2405,YHR026W,chrVIII,6.528831499,6.528831499,7.528831499,5.528831499,6.511101378,-0.017730121,6.611320703,6.546712271,6.59707268,6.698422633,6.509798612,6.690305671,6.383809164,6.82747395,6.511101378,6.395385716,6.47902143,6.520092288,6.405307256,7.972235044,6.431066319,6.528831499
2406,YHR027C,chrVIII,6.938535523,6.938535523,7.938535523,5.938535523,7.257828462,0.319292939,7.2672806,7.188468684,7.179163694,7.981005854,7.241539374,7.172074802,7.020446168,7.329556651,7.257828462,7.051710329,7.047076281,6.991785094,6.784942024,8.51650574,7.186498764,6.938535523
2407,YHR028C,chrVIII,7.372122561,7.372122561,8.372122561,6.372122561,7.347641296,-0.024481265,7.248096635,7.245090035,7.258134055,7.70195438,7.21152469,7.197183945,7.107768036,7.239889188,7.347641296,7.233885429,7.154337662,7.07013506,7.124987805,7.687565149,7.348959951,7.372122561
2408,YHR029C,chrVIII,5.940709736,5.940709736,6.940709736,4.940709736,6.489645122,0.548935385,6.50662381,6.306933975,6.312752849,6.656499581,6.248263549,6.019879815,5.98726703,6.558335953,6.489645122,6.428983066,6.20664777,6.031532209,6.272433591,8.021603266,6.777894938,5.940709736
2409,YHR030C,chrVIII,7.111996166,7.111996166,8.111996166,6.111996166,7.189998998,0.078002832,7.08481126,7.034490887,6.949018845,7.31595846,6.702568136,6.76840593,6.399589063,7.086166231,7.189998998,7.164994415,6.932149058,6.369387932,7.277271525,7.931486824,7.381217183,7.111996166
2410,YHR031C,chrVIII,3.736544014,3.736544014,4.736544014,2.736544014,3.607792284,-0.12875173,3.549073563,3.605419432,3.612853885,3.074492099,3.706492411,3.703929544,3.243575374,3.483507546,3.607792284,3.692011866,3.885980434,3.177287367,4.169664998,3.262033251,3.809554799,3.736544014
2411,YHR032W,chrVIII,5.258078714,5.258078714,6.258078714,4.258078714,5.080539264,-0.17753945,4.869033096,4.875900351,4.843894492,5.108843112,4.640868905,5.017487914,4.102618826,4.77783033,5.080539264,5.017945114,4.900727793,4.176815285,4.997341068,5.319777206,5.149004187,5.258078714
2412,YHR032W-A,chrVIII,1.380242233,1.380242233,2.380242233,0.380242233,0.717323378,-0.662918855,0.800204723,0.861285538,0.498098805,0.891536849,0.788842813,0.561185337,-0.573766747,0.792049185,0.717323378,0.799649228,0.941966669,0.126001655,0.870662034,1.101154066,0.769678095,1.380242233
2413,YHR033W,chrVIII,6.744571755,6.744571755,7.744571755,5.744571755,6.209989679,-0.534582076,5.714636036,6.031865041,5.965701938,5.239710816,6.317857091,6.125913452,5.768087765,5.21670738,6.209989679,6.15965685,6.415292033,5.712770827,5.885258189,3.648072971,5.874091814,6.744571755
2414,YHR034C,chrVIII,4.062561212,4.062561212,5.062561212,3.062561212,4.225826896,0.163265684,4.03123448,3.955813082,3.941088667,4.063800943,4.141718285,3.913748981,3.664235351,3.84438387,4.225826896,4.141343306,4.181182636,3.391696063,3.948742289,4.210352699,4.362507117,4.062561212
2415,YHR035W,chrVIII,2.969141534,2.969141534,3.969141534,1.969141534,3.039919825,0.070778292,3.24486945,3.154734966,3.184071276,2.741914789,2.996181391,2.982114929,3.205652153,3.327488036,3.039919825,3.218709482,3.122763748,3.179003664,3.312595106,3.789386775,3.32664574,2.969141534
2416,YHR036W,chrVIII,4.327702022,4.327702022,5.327702022,3.327702022,4.197014334,-0.130687689,4.251186839,4.277736167,4.313668346,3.900136857,4.004109385,4.367060667,4.394385439,4.288302929,4.197014334,4.250070463,3.921401143,4.192654671,4.459218816,4.195340079,4.297497448,4.327702022
2417,YHR037W,chrVIII,6.851903499,6.851903499,7.851903499,5.851903499,6.999844643,0.147941144,6.861709197,6.870102486,6.926382732,7.016148906,6.912680368,7.009455195,6.898358655,6.822343073,6.999844643,6.944632654,6.820395093,6.910120616,6.622674017,7.009046936,7.03009244,6.851903499
2418,YHR038W,chrVIII,4.675700966,4.675700966,5.675700966,3.675700966,4.817467477,0.14176651,4.872040109,4.856677915,4.815389029,5.070664099,4.746001044,4.833063819,4.631451428,4.91741501,4.817467477,4.839608624,4.838625637,4.687816053,4.909190202,5.26916702,5.107217577,4.675700966
2419,YHR039C,chrVIII,5.60506008,5.60506008,6.60506008,4.60506008,5.672871743,0.067811663,5.583583351,5.540472001,5.5506025,5.518850876,5.624258028,5.53511206,5.19215139,5.564660641,5.672871743,5.567929935,5.590177788,5.308613678,5.603111437,6.130501658,5.744772087,5.60506008
2420,YHR039C-A,chrVIII,7.882546628,7.882546628,8.882546628,6.882546628,7.596686419,-0.285860209,7.860909073,7.832331425,7.750543874,7.320316916,7.763226224,7.856817565,7.84042674,8.040797223,7.596686419,7.832605863,7.788284939,7.90803471,7.877642673,8.231598209,7.836587059,7.882546628
2421,YHR040W,chrVIII,6.509891145,6.509891145,7.509891145,5.509891145,6.46400185,-0.045889296,6.140964839,6.140791682,6.165504445,5.768291714,5.958156458,6.111944378,5.821934495,6.019746366,6.46400185,6.34735803,6.056157055,5.812306952,6.285665833,5.831924559,6.399382217,6.509891145
2422,YHR041C,chrVIII,3.90546998,3.90546998,4.90546998,2.90546998,4.010461753,0.104991773,4.070052598,4.07837915,3.985770297,3.446443281,4.027171106,4.032254785,3.686476549,4.219539785,4.010461753,3.950839967,4.087710247,3.945567373,4.310718082,4.47659385,3.916148726,3.90546998
2423,YHR042W,chrVIII,6.256462672,6.256462672,7.256462672,5.256462672,6.040305925,-0.216156747,5.860036055,5.944589669,5.943676523,5.927653472,6.070882573,6.109920883,5.730186966,5.967583179,6.040305925,5.821701039,5.986763622,5.883782858,5.696451391,6.453504292,5.718885514,6.256462672
2424,YHR043C,chrVIII,7.023197657,7.023197657,8.023197657,6.023197657,6.865842875,-0.157354783,6.992024382,7.048460592,6.883548305,7.452326476,6.782135646,6.910910768,6.9433492,7.06062303,6.865842875,6.975153805,6.895965756,6.861315088,6.986161382,7.261319522,6.93964212,7.023197657
2425,YHR044C,chrVIII,4.759591314,4.759591314,5.759591314,3.759591314,5.176031829,0.416440515,5.123428444,5.194405687,4.95994684,5.681797221,4.842823497,4.979589005,5.049032104,5.147907259,5.176031829,5.051404409,4.980963666,4.918518562,5.251519686,5.275960621,5.030907332,4.759591314
2426,YHR045W,chrVIII,5.269953319,5.269953319,6.269953319,4.269953319,5.092154244,-0.177799075,5.261428737,5.268338334,5.27401533,5.270902454,5.156993685,5.299390672,5.091935558,5.404539891,5.092154244,5.100290453,5.142600671,5.004881773,5.494839023,5.705916384,5.194059147,5.269953319
2427,YHR046C,chrVIII,5.567654413,5.567654413,6.567654413,4.567654413,6.105695441,0.538041028,5.986302654,6.073432974,5.840952976,5.173426516,5.639485829,5.705724205,5.353571313,6.225194303,6.105695441,6.049390065,6.058095405,5.337079557,6.824718299,6.668115802,6.060621611,5.567654413
2428,YHR047C,chrVIII,4.606454193,4.606454193,5.606454193,3.606454193,5.102777596,0.496323402,5.04683575,4.862361263,4.890605475,5.756258258,4.777795361,4.470900541,4.280768716,4.980255543,5.102777596,5.041951315,5.001651613,4.022426819,5.053408471,6.457134963,5.390734152,4.606454193
2429,YHR048W,chrVIII,4.699242547,4.699242547,5.699242547,3.699242547,4.731479274,0.032236727,4.876732753,4.766955992,4.780569698,5.923841358,4.625697215,4.773133509,4.379340817,5.032246982,4.731479274,4.560574957,4.455097182,4.423056322,4.573091425,6.779924141,4.730386753,4.699242547
2430,YHR049C-A,chrVIII,1.640919918,1.640919918,2.640919918,0.640919918,1.267534736,-0.373385182,1.39913917,1.420610367,1.299787633,1.271098865,1.072454674,1.021843023,0.993297634,1.622103736,1.267534736,1.599921973,1.060508103,1.155951789,1.793881693,1.499071088,1.325838422,1.640919918
2431,YHR049W,chrVIII,6.774909126,6.774909126,7.774909126,5.774909126,6.556448884,-0.218460242,6.871092161,6.890760867,6.863843334,6.130443731,6.532497476,6.715800226,6.780130686,7.240558381,6.556448884,6.829957546,6.639765726,6.64284047,7.644671456,7.479612916,7.109501389,6.774909126
2432,YHR050W,chrVIII,7.160987522,7.160987522,8.160987522,6.160987522,6.755543172,-0.40544435,6.569445194,6.608487996,6.625710275,6.997190559,6.38468815,6.80900713,6.252055468,6.440129919,6.755543172,6.639014558,6.356492993,6.257609522,6.560105805,6.455809489,6.562191194,7.160987522
2433,YHR050W-A,chrVIII,4.779545697,4.779545697,5.779545697,3.779545697,3.429302945,-1.350242752,3.59832087,3.650869269,3.600559822,3.647045389,3.505209939,2.981910156,3.810792806,3.701707008,3.429302945,3.891738352,3.498088763,4.180860143,3.74997896,2.358885239,3.506510222,4.779545697
2434,YHR051W,chrVIII,10.33913825,10.33913825,11.33913825,9.339138247,9.815967833,-0.523170414,9.91665445,10.09063282,9.990998286,9.684445554,10.15813762,10.26666091,10.32394283,9.746644757,9.815967833,10.07686129,10.15769227,10.27075509,10.10385874,8.318049874,9.786120888,10.33913825
2435,YHR052W,chrVIII,4.60160318,4.60160318,5.60160318,3.60160318,4.660403155,0.058799975,4.955474829,4.854499881,4.923788927,4.410070671,4.482943668,4.747033772,4.746512726,5.134304495,4.660403155,4.858442247,4.714827455,4.230988339,5.704193222,5.682542636,5.135886891,4.60160318
2436,YHR054C,chrVIII,1.315717676,1.315717676,2.315717676,0.315717676,1.048750502,-0.266967174,1.714201366,1.64468005,1.277148358,0.622169041,1.19807827,1.798383089,2.336430261,1.747548073,1.048750502,1.475886018,0.995238156,2.197511848,1.906376847,0.847571437,1.072101463,1.315717676
2437,YHR056C,chrVIII,3.565811388,3.565811388,4.565811388,2.565811388,3.701664422,0.135853034,3.576677545,3.564342841,3.569868923,4.244846462,3.52491384,3.53169683,3.491205453,3.4809537,3.701664422,3.566180144,3.383178169,3.234932096,3.24125583,4.357435246,3.591806091,3.565811388
2438,YHR057C,chrVIII,7.796558457,7.796558457,8.796558457,6.796558457,7.824069782,0.027511325,7.752327418,7.706885555,7.702389949,7.717623531,7.671010071,7.600063432,7.569709882,7.628023855,7.824069782,7.830946752,7.753985442,7.501871438,7.749876644,7.635534047,7.849386537,7.796558457
2439,YHR058C,chrVIII,4.999918948,4.999918948,5.999918948,3.999918948,4.830508723,-0.169410225,4.9009837,4.811343671,4.863437765,4.994280961,4.648607436,4.889991197,4.600069824,4.914378399,4.830508723,4.877155655,4.727218742,4.493542184,5.085515816,5.254635822,4.93611657,4.999918948
2440,YHR059W,chrVIII,4.922988854,4.922988854,5.922988854,3.922988854,4.862310862,-0.060677991,4.835980785,4.831325739,4.754765485,4.528518937,4.715971842,4.580847475,4.667542034,4.759108311,4.862310862,4.862387779,4.796763556,4.590231326,4.965507147,4.566031399,4.941647676,4.922988854
2441,YHR060W,chrVIII,5.671354112,5.671354112,6.671354112,4.671354112,5.304428492,-0.36692562,5.565828799,5.53405162,5.533046033,4.928234538,5.598994453,5.445589778,5.640882145,5.682165782,5.304428492,5.513996212,5.510701247,5.593908919,5.589824694,5.803708267,5.508308587,5.671354112
2442,YHR061C,chrVIII,5.047208904,5.047208904,6.047208904,4.047208904,4.756587736,-0.290621169,4.549538469,4.559332739,4.607055812,4.455398887,4.323484657,4.365395247,4.216726565,4.274944382,4.756587736,4.809958779,4.532433592,3.958363291,4.99491245,3.634261812,5.027125876,5.047208904
2443,YHR062C,chrVIII,2.917178941,2.917178941,3.917178941,1.917178941,3.359879556,0.442700615,3.503951582,3.487040602,3.430042961,3.231990995,3.440123851,3.264854491,3.098163108,3.723053605,3.359879556,3.309870691,3.452287072,3.32473242,3.65821227,4.523496557,3.375816041,2.917178941
2444,YHR063C,chrVIII,5.105756635,5.105756635,6.105756635,4.105756635,5.143645741,0.037889106,5.425620841,5.408274429,5.357653458,5.382893882,5.179721934,5.272963499,5.085353854,5.793129524,5.143645741,5.271873536,5.205327579,5.161080448,5.638573973,6.879369264,5.410495145,5.105756635
2445,YHR064C,chrVIII,6.988420195,6.988420195,7.988420195,5.988420195,7.199251854,0.210831659,7.216816098,7.119247873,7.161891033,7.237947391,6.847756351,6.951433591,6.822213324,7.46654323,7.199251854,7.073508521,6.911859954,6.922373788,7.310766539,8.789855639,7.018351627,6.988420195
2446,YHR065C,chrVIII,4.93003531,4.93003531,5.93003531,3.93003531,5.059922057,0.129886747,5.210472158,5.077247855,5.127424865,4.727314483,4.789384373,5.085630384,4.713640331,5.329392968,5.059922057,5.174996198,4.948939852,4.365579359,5.534170272,6.408631163,5.424058517,4.93003531
2447,YHR066W,chrVIII,4.159721875,4.159721875,5.159721875,3.159721875,4.136035135,-0.02368674,4.353348093,4.238263736,4.480266998,3.092342126,3.890353682,4.511176497,4.380329723,4.579068336,4.136035135,4.242875097,4.089464145,3.627196471,5.000726183,5.055861616,4.454740443,4.159721875
2448,YHR067W,chrVIII,4.527622866,4.527622866,5.527622866,3.527622866,4.633075001,0.105452135,4.643640987,4.578107069,4.585746362,4.33048693,4.672645422,4.510503544,4.632178476,4.47234269,4.633075001,4.774195934,4.703029548,4.480902602,4.622579442,4.47099047,4.734766085,4.527622866
2449,YHR068W,chrVIII,6.195363929,6.195363929,7.195363929,5.195363929,6.551250489,0.355886561,6.477761769,6.477075918,6.336841491,6.268656858,5.921298153,6.207189888,5.697424059,6.823479972,6.551250489,6.428480694,6.223359923,5.649738776,7.0408426,8.002640918,6.617502098,6.195363929
