"","GENE","CHRM","MAAnc"
"4713","YNL300W","chrXIV",NA
"4714","YNL301C","chrXIV",NA
"4715","YNL302C","chrXIV",NA
"4716","YNL304W","chrXIV",NA
"4717","YNL304W","chrXIV",NA
"4718","YNL305C","chrXIV",NA
"4719","YNL306W","chrXIV",NA
"4720","YNL307C","chrXIV",NA
"4721","YNL308C","chrXIV",NA
"4722","YNL309W","chrXIV",NA
"4723","YNL310C","chrXIV",NA
"4724","YNL311C","chrXIV",NA
"4725","YNL312W","chrXIV",NA
"4726","YNL313C","chrXIV",NA
"4727","YNL314W","chrXIV",NA
"4728","YNL315C","chrXIV",NA
"4729","YNL316C","chrXIV",NA
"4730","YNL317W","chrXIV",NA
"4731","YNL320W","chrXIV",NA
"4732","YNL321W","chrXIV",NA
"4733","YNL322C","chrXIV",NA
"4734","YNL323W","chrXIV",NA
"4735","YNL325C","chrXIV",NA
"4736","YNL326C","chrXIV",NA
"4737","YNL327W","chrXIV",NA
"4738","YNL328C","chrXIV",NA
"4739","YNL329C","chrXIV",NA
"4740","YNL330C","chrXIV",NA
"4741","YNL331C","chrXIV",NA
"4742","YNL332W","chrXIV",NA
"4743","YNL333W","chrXIV",NA
"4744","YNL334C","chrXIV",NA
"4745","YNL335W","chrXIV",NA
"4746","YNL336W","chrXIV",NA
"4747","YNR001C","chrXIV",NA
"4748","YNR002C","chrXIV",NA
"4749","YNR003C","chrXIV",NA
"4750","YNR004W","chrXIV",NA
"4751","YNR006W","chrXIV",NA
"4752","YNR007C","chrXIV",NA
"4753","YNR008W","chrXIV",NA
"4754","YNR009W","chrXIV",NA
"4755","YNR010W","chrXIV",NA
"4756","YNR011C","chrXIV",NA
"4757","YNR012W","chrXIV",NA
"4758","YNR013C","chrXIV",NA
"4759","YNR014W","chrXIV",NA
"4760","YNR015W","chrXIV",NA
"4761","YNR016C","chrXIV",NA
"4762","YNR017W","chrXIV",NA
"4763","YNR018W","chrXIV",NA
"4764","YNR019W","chrXIV",NA
"4765","YNR020C","chrXIV",NA
"4766","YNR021W","chrXIV",NA
"4767","YNR022C","chrXIV",NA
"4768","YNR023W","chrXIV",NA
"4769","YNR024W","chrXIV",NA
"4770","YNR026C","chrXIV",NA
"4771","YNR027W","chrXIV",NA
"4772","YNR028W","chrXIV",NA
"4773","YNR029C","chrXIV",NA
"4774","YNR030W","chrXIV",NA
"4775","YNR031C","chrXIV",NA
"4776","YNR032C-A","chrXIV",NA
"4777","YNR032W","chrXIV",NA
"4778","YNR033W","chrXIV",NA
"4779","YNR034W","chrXIV",NA
"4780","YNR034W-A","chrXIV",NA
"4781","YNR035C","chrXIV",NA
"4782","YNR036C","chrXIV",NA
"4783","YNR037C","chrXIV",NA
"4784","YNR038W","chrXIV",NA
"4785","YNR039C","chrXIV",NA
"4786","YNR040W","chrXIV",NA
"4787","YNR041C","chrXIV",NA
"4788","YNR043W","chrXIV",NA
"4789","YNR044W","chrXIV",NA
"4790","YNR045W","chrXIV",NA
"4791","YNR046W","chrXIV",NA
"4792","YNR047W","chrXIV",NA
"4793","YNR048W","chrXIV",NA
"4794","YNR049C","chrXIV",NA
"4795","YNR050C","chrXIV",NA
"4796","YNR051C","chrXIV",NA
"4797","YNR052C","chrXIV",NA
"4798","YNR053C","chrXIV",NA
"4799","YNR054C","chrXIV",NA
"4800","YNR055C","chrXIV",NA
"4801","YNR056C","chrXIV",NA
"4802","YNR057C","chrXIV",NA
"4803","YNR058W","chrXIV",NA
"4804","YNR059W","chrXIV",NA
"4805","YNR060W","chrXIV",NA
"4806","YNR061C","chrXIV",NA
"4807","YNR062C","chrXIV",NA
"4808","YNR063W","chrXIV",NA
"4809","YNR064C","chrXIV",NA
"4810","YNR065C","chrXIV",NA
"4811","YNR066C","chrXIV",NA
"4812","YNR067C","chrXIV",NA
"4813","YNR068C","chrXIV",NA
"4814","YNR069C","chrXIV",NA
"4815","YNR070W","chrXIV",NA
"4816","YNR071C","chrXIV",NA
"4817","YNR072W","chrXIV",NA
"4818","YNR073C","chrXIV",NA
"4819","YNR074C","chrXIV",NA
"4820","YNR075W","chrXIV",NA
"4821","YOL001W","chrXV",NA
"4822","YOL002C","chrXV",NA
"4823","YOL003C","chrXV",NA
"4824","YOL004W","chrXV",NA
"4825","YOL005C","chrXV",NA
"4826","YOL006C","chrXV",NA
"4827","YOL007C","chrXV",NA
"4828","YOL008W","chrXV",NA
"4829","YOL009C","chrXV",NA
"4830","YOL010W","chrXV",NA
"4831","YOL011W","chrXV",NA
"4832","YOL012C","chrXV",NA
"4833","YOL013C","chrXV",NA
"4834","YOL015W","chrXV",NA
"4835","YOL016C","chrXV",NA
"4836","YOL017W","chrXV",NA
"4837","YOL018C","chrXV",NA
"4838","YOL019W","chrXV",NA
"4839","YOL020W","chrXV",NA
"4840","YOL021C","chrXV",NA
"4841","YOL022C","chrXV",NA
"4842","YOL023W","chrXV",NA
"4843","YOL025W","chrXV",NA
"4844","YOL026C","chrXV",NA
"4845","YOL027C","chrXV",NA
"4846","YOL028C","chrXV",NA
"4847","YOL029C","chrXV",NA
"4848","YOL030W","chrXV",NA
"4849","YOL031C","chrXV",NA
"4850","YOL032W","chrXV",NA
"4851","YOL033W","chrXV",NA
"4852","YOL034W","chrXV",NA
"4853","YOL036W","chrXV",NA
"4854","YOL038C-A","chrXV",NA
"4855","YOL038W","chrXV",NA
"4856","YOL039W","chrXV",NA
"4857","YOL040C","chrXV",NA
"4858","YOL041C","chrXV",NA
"4859","YOL042W","chrXV",NA
"4860","YOL043C","chrXV",NA
"4861","YOL044W","chrXV",NA
"4862","YOL045W","chrXV",NA
"4863","YOL047C","chrXV",NA
"4864","YOL048C","chrXV",NA
"4865","YOL049W","chrXV",NA
"4866","YOL050C","chrXV",NA
"4867","YOL051W","chrXV",NA
"4868","YOL052C","chrXV",NA
"4869","YOL052C-A","chrXV",NA
"4870","YOL053W","chrXV",NA
"4871","YOL054W","chrXV",NA
"4872","YOL055C","chrXV",NA
"4873","YOL056W","chrXV",NA
"4874","YOL057W","chrXV",NA
"4875","YOL058W","chrXV",NA
"4876","YOL059W","chrXV",NA
"4877","YOL060C","chrXV",NA
"4878","YOL061W","chrXV",NA
"4879","YOL062C","chrXV",NA
"4880","YOL063C","chrXV",NA
"4881","YOL064C","chrXV",NA
"4882","YOL065C","chrXV",NA
"4883","YOL066C","chrXV",NA
"4884","YOL067C","chrXV",NA
"4885","YOL068C","chrXV",NA
"4886","YOL069W","chrXV",NA
"4887","YOL070C","chrXV",NA
"4888","YOL071W","chrXV",NA
"4889","YOL072W","chrXV",NA
"4890","YOL073C","chrXV",NA
"4891","YOL075C","chrXV",NA
"4892","YOL076W","chrXV",NA
"4893","YOL077C","chrXV",NA
"4894","YOL077W-A","chrXV",NA
"4895","YOL078W","chrXV",NA
"4896","YOL080C","chrXV",NA
"4897","YOL081W","chrXV",NA
"4898","YOL082W","chrXV",NA
"4899","YOL083W","chrXV",NA
"4900","YOL084W","chrXV",NA
"4901","YOL085C","chrXV",NA
"4902","YOL085W-A","chrXV",NA
"4903","YOL086C","chrXV",NA
"4904","YOL086W-A","chrXV",NA
"4905","YOL087C","chrXV",NA
"4906","YOL088C","chrXV",NA
"4907","YOL089C","chrXV",NA
"4908","YOL090W","chrXV",NA
"4909","YOL091W","chrXV",NA
"4910","YOL092W","chrXV",NA
"4911","YOL093W","chrXV",NA
"4912","YOL094C","chrXV",NA
"4913","YOL095C","chrXV",NA
"4914","YOL096C","chrXV",NA
"4915","YOL097C","chrXV",NA
"4916","YOL098C","chrXV",NA
"4917","YOL100W","chrXV",NA
"4918","YOL101C","chrXV",NA
"4919","YOL102C","chrXV",NA
"4920","YOL103W","chrXV",NA
"4921","YOL105C","chrXV",NA
"4922","YOL107W","chrXV",NA
"4923","YOL108C","chrXV",NA
"4924","YOL109W","chrXV",NA
"4925","YOL110W","chrXV",NA
"4926","YOL111C","chrXV",NA
"4927","YOL112W","chrXV",NA
"4928","YOL113W","chrXV",NA
"4929","YOL114C","chrXV",NA
"4930","YOL115W","chrXV",NA
"4931","YOL116W","chrXV",NA
"4932","YOL117W","chrXV",NA
"4933","YOL118C","chrXV",NA
"4934","YOL119C","chrXV",NA
"4935","YOL120C","chrXV",NA
"4936","YOL121C","chrXV",NA
"4937","YOL122C","chrXV",NA
"4938","YOL123W","chrXV",NA
"4939","YOL124C","chrXV",NA
"4940","YOL125W","chrXV",NA
"4941","YOL126C","chrXV",NA
"4942","YOL127W","chrXV",NA
"4943","YOL128C","chrXV",NA
"4944","YOL129W","chrXV",NA
"4945","YOL130W","chrXV",NA
"4946","YOL131W","chrXV",NA
"4947","YOL132W","chrXV",NA
"4948","YOL133W","chrXV",NA
"4949","YOL135C","chrXV",NA
"4950","YOL136C","chrXV",NA
"4951","YOL137W","chrXV",NA
"4952","YOL138C","chrXV",NA
"4953","YOL139C","chrXV",NA
"4954","YOL140W","chrXV",NA
"4955","YOL141W","chrXV",NA
"4956","YOL142W","chrXV",NA
"4957","YOL143C","chrXV",NA
"4958","YOL144W","chrXV",NA
"4959","YOL145C","chrXV",NA
"4960","YOL146W","chrXV",NA
"4961","YOL147C","chrXV",NA
"4962","YOL148C","chrXV",NA
"4963","YOL149W","chrXV",NA
"4964","YOL151W","chrXV",NA
"4965","YOL152W","chrXV",NA
"4966","YOL153C","chrXV",NA
"4967","YOL154W","chrXV",NA
"4968","YOL155C","chrXV",NA
"4969","YOL155W-A","chrXV",NA
"4970","YOL156W","chrXV",NA
"4971","YOL157C","chrXV",NA
"4972","YOL158C","chrXV",NA
"4973","YOL159C","chrXV",NA
"4974","YOL159C-A","chrXV",NA
"4975","YOL160W","chrXV",NA
"4976","YOL162W","chrXV",NA
"4977","YOL163W","chrXV",NA
"4978","YOL164W","chrXV",NA
"4979","YOL164W-A","chrXV",NA
"4980","YOR001W","chrXV",NA
"4981","YOR002W","chrXV",NA
"4982","YOR003W","chrXV",NA
"4983","YOR004W","chrXV",NA
"4984","YOR005C","chrXV",NA
"4985","YOR006C","chrXV",NA
"4986","YOR007C","chrXV",NA
"4987","YOR008C","chrXV",NA
"4988","YOR008W-B","chrXV",NA
"4989","YOR009W","chrXV",NA
"4990","YOR010C","chrXV",NA
"4991","YOR011W","chrXV",NA
"4992","YOR013W","chrXV",NA
"4993","YOR013W","chrXV",NA
"4994","YOR014W","chrXV",NA
"4995","YOR015W","chrXV",NA
"4996","YOR016C","chrXV",NA
"4997","YOR017W","chrXV",NA
"4998","YOR018W","chrXV",NA
"4999","YOR019W","chrXV",NA
"5000","YOR020C","chrXV",NA
"5001","YOR020W-A","chrXV",NA
"5002","YOR021C","chrXV",NA
"5003","YOR022C","chrXV",NA
"5004","YOR023C","chrXV",NA
"5005","YOR025W","chrXV",NA
"5006","YOR026W","chrXV",NA
"5007","YOR027W","chrXV",NA
"5008","YOR028C","chrXV",NA
"5009","YOR030W","chrXV",NA
"5010","YOR031W","chrXV",NA
"5011","YOR032C","chrXV",NA
"5012","YOR032W-A","chrXV",NA
"5013","YOR033C","chrXV",NA
"5014","YOR034C","chrXV",NA
"5015","YOR034C-A","chrXV",NA
"5016","YOR035C","chrXV",NA
"5017","YOR036W","chrXV",NA
"5018","YOR037W","chrXV",NA
"5019","YOR038C","chrXV",NA
"5020","YOR039W","chrXV",NA
"5021","YOR040W","chrXV",NA
"5022","YOR042W","chrXV",NA
"5023","YOR043W","chrXV",NA
"5024","YOR044W","chrXV",NA
"5025","YOR045W","chrXV",NA
"5026","YOR046C","chrXV",NA
"5027","YOR047C","chrXV",NA
"5028","YOR048C","chrXV",NA
"5029","YOR049C","chrXV",NA
"5030","YOR050C","chrXV",NA
"5031","YOR051C","chrXV",NA
"5032","YOR052C","chrXV",NA
"5033","YOR054C","chrXV",NA
"5034","YOR056C","chrXV",NA
"5035","YOR057W","chrXV",NA
"5036","YOR058C","chrXV",NA
"5037","YOR059C","chrXV",NA
"5038","YOR060C","chrXV",NA
"5039","YOR061W","chrXV",NA
"5040","YOR062C","chrXV",NA
"5041","YOR063W","chrXV",NA
"5042","YOR064C","chrXV",NA
"5043","YOR065W","chrXV",NA
"5044","YOR066W","chrXV",NA
"5045","YOR067C","chrXV",NA
"5046","YOR069W","chrXV",NA
"5047","YOR070C","chrXV",NA
"5048","YOR071C","chrXV",NA
"5049","YOR073W","chrXV",NA
"5050","YOR074C","chrXV",NA
"5051","YOR075W","chrXV",NA
"5052","YOR076C","chrXV",NA
"5053","YOR077W","chrXV",NA
"5054","YOR078W","chrXV",NA
"5055","YOR079C","chrXV",NA
"5056","YOR080W","chrXV",NA
"5057","YOR081C","chrXV",NA
"5058","YOR083W","chrXV",NA
"5059","YOR084W","chrXV",NA
"5060","YOR085W","chrXV",NA
"5061","YOR086C","chrXV",NA
"5062","YOR087W","chrXV",NA
"5063","YOR089C","chrXV",NA
"5064","YOR090C","chrXV",NA
"5065","YOR091W","chrXV",NA
"5066","YOR092W","chrXV",NA
"5067","YOR093C","chrXV",NA
"5068","YOR094W","chrXV",NA
"5069","YOR095C","chrXV",NA
"5070","YOR096W","chrXV",NA
"5071","YOR097C","chrXV",NA
"5072","YOR098C","chrXV",NA
"5073","YOR099W","chrXV",NA
"5074","YOR100C","chrXV",NA
"5075","YOR101W","chrXV",NA
"5076","YOR103C","chrXV",NA
"5077","YOR104W","chrXV",NA
"5078","YOR104W","chrXV",NA
"5079","YOR106W","chrXV",NA
"5080","YOR107W","chrXV",NA
"5081","YOR108W","chrXV",NA
"5082","YOR109W","chrXV",NA
"5083","YOR110W","chrXV",NA
"5084","YOR111W","chrXV",NA
"5085","YOR112W","chrXV",NA
"5086","YOR113W","chrXV",NA
"5087","YOR114W","chrXV",NA
"5088","YOR115C","chrXV",NA
"5089","YOR116C","chrXV",NA
"5090","YOR117W","chrXV",NA
"5091","YOR118W","chrXV",NA
"5092","YOR119C","chrXV",NA
"5093","YOR120W","chrXV",NA
"5094","YOR121C","chrXV",NA
"5095","YOR122C","chrXV",NA
"5096","YOR123C","chrXV",NA
"5097","YOR124C","chrXV",NA
"5098","YOR125C","chrXV",NA
"5099","YOR126C","chrXV",NA
"5100","YOR127W","chrXV",NA
"5101","YOR128C","chrXV",NA
"5102","YOR129C","chrXV",NA
"5103","YOR130C","chrXV",NA
"5104","YOR131C","chrXV",NA
"5105","YOR132W","chrXV",NA
"5106","YOR133W","chrXV",NA
"5107","YOR134W","chrXV",NA
"5108","YOR135C","chrXV",NA
"5109","YOR136W","chrXV",NA
"5110","YOR137C","chrXV",NA
"5111","YOR138C","chrXV",NA
"5112","YOR140W","chrXV",NA
"5113","YOR141C","chrXV",NA
"5114","YOR142W","chrXV",NA
"5115","YOR143C","chrXV",NA
"5116","YOR144C","chrXV",NA
"5117","YOR145C","chrXV",NA
"5118","YOR147W","chrXV",NA
"5119","YOR148C","chrXV",NA
"5120","YOR149C","chrXV",NA
"5121","YOR150W","chrXV",NA
"5122","YOR151C","chrXV",NA
"5123","YOR152C","chrXV",NA
"5124","YOR153W","chrXV",NA
"5125","YOR154W","chrXV",NA
"5126","YOR155C","chrXV",NA
"5127","YOR156C","chrXV",NA
"5128","YOR157C","chrXV",NA
"5129","YOR158W","chrXV",NA
"5130","YOR159C","chrXV",NA
"5131","YOR160W","chrXV",NA
"5132","YOR161C","chrXV",NA
"5133","YOR162C","chrXV",NA
"5134","YOR163W","chrXV",NA
"5135","YOR164C","chrXV",NA
"5136","YOR165W","chrXV",NA
"5137","YOR166C","chrXV",NA
"5138","YOR167C","chrXV",NA
"5139","YOR168W","chrXV",NA
"5140","YOR170W","chrXV",NA
"5141","YOR171C","chrXV",NA
"5142","YOR172W","chrXV",NA
"5143","YOR173W","chrXV",NA
"5144","YOR174W","chrXV",NA
"5145","YOR175C","chrXV",NA
"5146","YOR176W","chrXV",NA
"5147","YOR177C","chrXV",NA
"5148","YOR178C","chrXV",NA
"5149","YOR179C","chrXV",NA
"5150","YOR180C","chrXV",NA
"5151","YOR181W","chrXV",NA
"5152","YOR182C","chrXV",NA
"5153","YOR184W","chrXV",NA
"5154","YOR185C","chrXV",NA
"5155","YOR186W","chrXV",NA
"5156","YOR187W","chrXV",NA
"5157","YOR188W","chrXV",NA
"5158","YOR189W","chrXV",NA
"5159","YOR190W","chrXV",NA
"5160","YOR191W","chrXV",NA
"5161","YOR192C","chrXV",NA
"5162","YOR192C-B","chrXV",NA
"5163","YOR192C-B","chrXV",NA
"5164","YOR193W","chrXV",NA
"5165","YOR194C","chrXV",NA
"5166","YOR195W","chrXV",NA
"5167","YOR196C","chrXV",NA
"5168","YOR197W","chrXV",NA
"5169","YOR198C","chrXV",NA
"5170","YOR201C","chrXV",NA
"5171","YOR204W","chrXV",NA
"5172","YOR204W","chrXV",NA
"5173","YOR204W","chrXV",NA
"5174","YOR205C","chrXV",NA
"5175","YOR206W","chrXV",NA
"5176","YOR207C","chrXV",NA
"5177","YOR208W","chrXV",NA
"5178","YOR209C","chrXV",NA
"5179","YOR210W","chrXV",NA
"5180","YOR211C","chrXV",NA
"5181","YOR212W","chrXV",NA
"5182","YOR213C","chrXV",NA
"5183","YOR215C","chrXV",NA
"5184","YOR216C","chrXV",NA
"5185","YOR217W","chrXV",NA
"5186","YOR219C","chrXV",NA
"5187","YOR220W","chrXV",NA
"5188","YOR221C","chrXV",NA
"5189","YOR222W","chrXV",NA
"5190","YOR223W","chrXV",NA
"5191","YOR224C","chrXV",NA
"5192","YOR226C","chrXV",NA
"5193","YOR227W","chrXV",NA
"5194","YOR228C","chrXV",NA
"5195","YOR229W","chrXV",NA
"5196","YOR230W","chrXV",NA
"5197","YOR231W","chrXV",NA
"5198","YOR232W","chrXV",NA
"5199","YOR233W","chrXV",NA
"5200","YOR234C","chrXV",NA
"5201","YOR236W","chrXV",NA
"5202","YOR237W","chrXV",NA
"5203","YOR238W","chrXV",NA
"5204","YOR239W","chrXV",NA
"5205","YOR241W","chrXV",NA
"5206","YOR242C","chrXV",NA
"5207","YOR243C","chrXV",NA
"5208","YOR244W","chrXV",NA
"5209","YOR245C","chrXV",NA
"5210","YOR246C","chrXV",NA
"5211","YOR247W","chrXV",NA
"5212","YOR247W","chrXV",NA
"5213","YOR249C","chrXV",NA
"5214","YOR250C","chrXV",NA
"5215","YOR251C","chrXV",NA
"5216","YOR252W","chrXV",NA
"5217","YOR253W","chrXV",NA
"5218","YOR254C","chrXV",NA
"5219","YOR255W","chrXV",NA
"5220","YOR256C","chrXV",NA
"5221","YOR257W","chrXV",NA
"5222","YOR258W","chrXV",NA
"5223","YOR259C","chrXV",NA
"5224","YOR260W","chrXV",NA
"5225","YOR261C","chrXV",NA
"5226","YOR262W","chrXV",NA
"5227","YOR264W","chrXV",NA
"5228","YOR265W","chrXV",NA
"5229","YOR266W","chrXV",NA
"5230","YOR267C","chrXV",NA
"5231","YOR269W","chrXV",NA
"5232","YOR270C","chrXV",NA
"5233","YOR271C","chrXV",NA
"5234","YOR272W","chrXV",NA
"5235","YOR273C","chrXV",NA
"5236","YOR274W","chrXV",NA
"5237","YOR275C","chrXV",NA
"5238","YOR276W","chrXV",NA
"5239","YOR278W","chrXV",NA
"5240","YOR279C","chrXV",NA
"5241","YOR280C","chrXV",NA
"5242","YOR281C","chrXV",NA
"5243","YOR283W","chrXV",NA
"5244","YOR284W","chrXV",NA
"5245","YOR285W","chrXV",NA
"5246","YOR286W","chrXV",NA
"5247","YOR287C","chrXV",NA
"5248","YOR288C","chrXV",NA
"5249","YOR289W","chrXV",NA
"5250","YOR290C","chrXV",NA
"5251","YOR291W","chrXV",NA
"5252","YOR292C","chrXV",NA
"5253","YOR293W","chrXV",NA
"5254","YOR294W","chrXV",NA
"5255","YOR295W","chrXV",NA
"5256","YOR296W","chrXV",NA
"5257","YOR297C","chrXV",NA
"5258","YOR298C-A","chrXV",NA
"5259","YOR298W","chrXV",NA
"5260","YOR299W","chrXV",NA
"5261","YOR299W","chrXV",NA
"5262","YOR301W","chrXV",NA
"5263","YOR302W","chrXV",NA
"5264","YOR303W","chrXV",NA
"5265","YOR304C-A","chrXV",NA
"5266","YOR304W","chrXV",NA
"5267","YOR305W","chrXV",NA
"5268","YOR306C","chrXV",NA
"5269","YOR307C","chrXV",NA
"5270","YOR308C","chrXV",NA
"5271","YOR310C","chrXV",NA
"5272","YOR310C","chrXV",NA
"5273","YOR311C","chrXV",NA
"5274","YOR312C","chrXV",NA
"5275","YOR313C","chrXV",NA
"5276","YOR315W","chrXV",NA
"5277","YOR316C","chrXV",NA
"5278","YOR317W","chrXV",NA
"5279","YOR318C","chrXV",NA
"5280","YOR319W","chrXV",NA
"5281","YOR320C","chrXV",NA
"5282","YOR321W","chrXV",NA
"5283","YOR322C","chrXV",NA
"5284","YOR323C","chrXV",NA
"5285","YOR324C","chrXV",NA
"5286","YOR326W","chrXV",NA
"5287","YOR327C","chrXV",NA
"5288","YOR328W","chrXV",NA
"5289","YOR329C","chrXV",NA
"5290","YOR330C","chrXV",NA
"5291","YOR332W","chrXV",NA
"5292","YOR334W","chrXV",NA
"5293","YOR335C","chrXV",NA
"5294","YOR336W","chrXV",NA
"5295","YOR337W","chrXV",NA
"5296","YOR338W","chrXV",NA
"5297","YOR339C","chrXV",NA
"5298","YOR340C","chrXV",NA
"5299","YOR341W","chrXV",NA
"5300","YOR342C","chrXV",NA
"5301","YOR343C","chrXV",NA
"5302","YOR343W-B","chrXV",NA
"5303","YOR343W-B","chrXV",NA
"5304","YOR344C","chrXV",NA
"5305","YOR346W","chrXV",NA
"5306","YOR347C","chrXV",NA
"5307","YOR348C","chrXV",NA
"5308","YOR349W","chrXV",NA
"5309","YOR350C","chrXV",NA
"5310","YOR351C","chrXV",NA
"5311","YOR352W","chrXV",NA
"5312","YOR353C","chrXV",NA
"5313","YOR354C","chrXV",NA
"5314","YOR355W","chrXV",NA
"5315","YOR356W","chrXV",NA
"5316","YOR357C","chrXV",NA
"5317","YOR358W","chrXV",NA
"5318","YOR359W","chrXV",NA
"5319","YOR360C","chrXV",NA
"5320","YOR361C","chrXV",NA
"5321","YOR362C","chrXV",NA
"5322","YOR363C","chrXV",NA
"5323","YOR365C","chrXV",NA
"5324","YOR367W","chrXV",NA
"5325","YOR368W","chrXV",NA
"5326","YOR369C","chrXV",NA
"5327","YOR370C","chrXV",NA
"5328","YOR371C","chrXV",NA
"5329","YOR372C","chrXV",NA
"5330","YOR373W","chrXV",NA
"5331","YOR374W","chrXV",NA
"5332","YOR375C","chrXV",NA
"5333","YOR376W","chrXV",NA
"5334","YOR376W-A","chrXV",NA
"5335","YOR377W","chrXV",NA
"5336","YOR378W","chrXV",NA
"5337","YOR380W","chrXV",NA
"5338","YOR381W","chrXV",NA
"5339","YOR382W","chrXV",NA
"5340","YOR383C","chrXV",NA
"5341","YOR384W","chrXV",NA
"5342","YOR385W","chrXV",NA
"5343","YOR386W","chrXV",NA
"5344","YOR387C","chrXV",NA
"5345","YOR388C","chrXV",NA
"5346","YOR389W","chrXV",NA
"5347","YOR390W","chrXV",NA
"5348","YOR391C","chrXV",NA
"5349","YOR392W","chrXV",NA
"5350","YPL001W","chrXVI",NA
"5351","YPL002C","chrXVI",NA
"5352","YPL003W","chrXVI",NA
"5353","YPL004C","chrXVI",NA
"5354","YPL005W","chrXVI",NA
"5355","YPL006W","chrXVI",NA
"5356","YPL007C","chrXVI",NA
"5357","YPL008W","chrXVI",NA
"5358","YPL009C","chrXVI",NA
"5359","YPL010W","chrXVI",NA
"5360","YPL011C","chrXVI",NA
"5361","YPL012W","chrXVI",NA
"5362","YPL013C","chrXVI",NA
"5363","YPL014W","chrXVI",NA
"5364","YPL015C","chrXVI",NA
"5365","YPL016W","chrXVI",NA
"5366","YPL017C","chrXVI",NA
"5367","YPL018W","chrXVI",NA
"5368","YPL019C","chrXVI",NA
"5369","YPL020C","chrXVI",NA
"5370","YPL022W","chrXVI",NA
"5371","YPL023C","chrXVI",NA
"5372","YPL024W","chrXVI",NA
"5373","YPL025C","chrXVI",NA
"5374","YPL026C","chrXVI",NA
"5375","YPL027W","chrXVI",NA
"5376","YPL028W","chrXVI",NA
"5377","YPL029W","chrXVI",NA
"5378","YPL030W","chrXVI",NA
"5379","YPL031C","chrXVI",NA
"5380","YPL032C","chrXVI",NA
"5381","YPL034W","chrXVI",NA
"5382","YPL035C","chrXVI",NA
"5383","YPL036W","chrXVI",NA
"5384","YPL037C","chrXVI",NA
"5385","YPL038W","chrXVI",NA
"5386","YPL039W","chrXVI",NA
"5387","YPL040C","chrXVI",NA
"5388","YPL041C","chrXVI",NA
"5389","YPL042C","chrXVI",NA
"5390","YPL043W","chrXVI",NA
"5391","YPL045W","chrXVI",NA
"5392","YPL046C","chrXVI",NA
"5393","YPL047W","chrXVI",NA
"5394","YPL048W","chrXVI",NA
"5395","YPL049C","chrXVI",NA
"5396","YPL050C","chrXVI",NA
"5397","YPL051W","chrXVI",NA
"5398","YPL052W","chrXVI",NA
"5399","YPL053C","chrXVI",NA
"5400","YPL054W","chrXVI",NA
"5401","YPL055C","chrXVI",NA
"5402","YPL056C","chrXVI",NA
"5403","YPL057C","chrXVI",NA
"5404","YPL058C","chrXVI",NA
"5405","YPL059W","chrXVI",NA
"5406","YPL060W","chrXVI",NA
"5407","YPL061W","chrXVI",NA
"5408","YPL063W","chrXVI",NA
"5409","YPL064C","chrXVI",NA
"5410","YPL065W","chrXVI",NA
"5411","YPL066W","chrXVI",NA
"5412","YPL067C","chrXVI",NA
"5413","YPL068C","chrXVI",NA
"5414","YPL069C","chrXVI",NA
"5415","YPL070W","chrXVI",NA
"5416","YPL071C","chrXVI",NA
"5417","YPL072W","chrXVI",NA
"5418","YPL074W","chrXVI",NA
"5419","YPL075W","chrXVI",NA
"5420","YPL076W","chrXVI",NA
"5421","YPL077C","chrXVI",NA
"5422","YPL078C","chrXVI",NA
"5423","YPL079W","chrXVI",NA
"5424","YPL081W","chrXVI",NA
"5425","YPL082C","chrXVI",NA
"5426","YPL083C","chrXVI",NA
"5427","YPL084W","chrXVI",NA
"5428","YPL085W","chrXVI",NA
"5429","YPL086C","chrXVI",NA
"5430","YPL087W","chrXVI",NA
"5431","YPL088W","chrXVI",NA
"5432","YPL089C","chrXVI",NA
"5433","YPL090C","chrXVI",NA
"5434","YPL091W","chrXVI",NA
"5435","YPL092W","chrXVI",NA
"5436","YPL093W","chrXVI",NA
"5437","YPL094C","chrXVI",NA
"5438","YPL095C","chrXVI",NA
"5439","YPL096C-A","chrXVI",NA
"5440","YPL096W","chrXVI",NA
"5441","YPL097W","chrXVI",NA
"5442","YPL098C","chrXVI",NA
"5443","YPL099C","chrXVI",NA
"5444","YPL100W","chrXVI",NA
"5445","YPL101W","chrXVI",NA
"5446","YPL103C","chrXVI",NA
"5447","YPL104W","chrXVI",NA
"5448","YPL105C","chrXVI",NA
"5449","YPL106C","chrXVI",NA
"5450","YPL107W","chrXVI",NA
"5451","YPL108W","chrXVI",NA
"5452","YPL109C","chrXVI",NA
"5453","YPL110C","chrXVI",NA
"5454","YPL111W","chrXVI",NA
"5455","YPL112C","chrXVI",NA
"5456","YPL113C","chrXVI",NA
"5457","YPL115C","chrXVI",NA
"5458","YPL116W","chrXVI",NA
"5459","YPL117C","chrXVI",NA
"5460","YPL118W","chrXVI",NA
"5461","YPL119C","chrXVI",NA
"5462","YPL119C-A","chrXVI",NA
"5463","YPL120W","chrXVI",NA
"5464","YPL122C","chrXVI",NA
"5465","YPL123C","chrXVI",NA
"5466","YPL124W","chrXVI",NA
"5467","YPL125W","chrXVI",NA
"5468","YPL126W","chrXVI",NA
"5469","YPL127C","chrXVI",NA
"5470","YPL128C","chrXVI",NA
"5471","YPL129W","chrXVI",NA
"5472","YPL131W","chrXVI",NA
"5473","YPL132W","chrXVI",NA
